target,descriptor,model,cv_rmse,cv_cliff_rmse,test_rmse,test_cliff_rmse,cv_stratified
CHEMBL2695,PHYSCHEM,SVM,1.0557576229641912,1.0068240721889223,0.986364352369315,1.0989597338216743,True
CHEMBL2695,PHYSCHEM,GBM,0.8227755742568633,0.7292687417092552,0.9512014237749016,1.0674543334266633,True
CHEMBL2695,PHYSCHEM,KNN,0.7887676664598424,0.6455843888813548,1.0182137363107546,1.0816959806581232,True
CHEMBL2695,WHIM,RF,0.8364148221882932,0.93186460415483,1.024767731315775,1.5832493550189648,True
CHEMBL2695,WHIM,SVM,0.8859348814571559,0.9778637815278785,1.1830625547510276,2.370120062145007,True
CHEMBL2695,WHIM,GBM,0.8623138439999823,1.005523257337163,1.0285384822741994,1.5210291049699838,True
CHEMBL2695,WHIM,KNN,0.9070354161393512,0.9815229574978876,1.0791665533573818,1.844150535359792,True
CHEMBL279,ECFP,RF,0.7684138937460554,0.8329521361278949,0.6409760714326466,0.6060063374940879,True
CHEMBL279,ECFP,SVM,0.7581322469358376,0.8362206930173082,0.6250931233209508,0.6495181698972382,True
CHEMBL279,ECFP,GBM,0.7751505840341222,0.8072705534157566,0.6906316269843178,0.7385316770978386,True
CHEMBL279,ECFP,KNN,0.8187989311009344,0.8777920484614589,0.6780009532179346,0.669517363353638,True
CHEMBL279,MACCS,RF,0.8475774096274403,0.8831136189400806,0.8013631574927285,0.7294683056370684,True
CHEMBL279,MACCS,SVM,0.8607300547784027,0.878297757489759,0.7468725410369301,0.6899891687625955,True
CHEMBL279,MACCS,GBM,0.8502310042345637,0.8830765388091117,0.7489848613927381,0.6871653706157242,True
CHEMBL279,MACCS,KNN,0.9915180055340626,0.9547335664623292,0.9671487203671892,0.7465117557653099,True
CHEMBL279,PHYSCHEM,RF,0.9469940522429612,1.0560258381146927,0.9048698062605128,0.9131228586423378,True
CHEMBL279,PHYSCHEM,SVM,1.0666610525137008,1.1132041820614045,1.1285386526480043,0.966234688098942,True
CHEMBL279,PHYSCHEM,GBM,0.96334475525602,1.089123349278627,0.9428623931296234,0.8915042831391617,True
CHEMBL279,PHYSCHEM,KNN,0.9410017308838566,0.977732065401787,0.9021853995198112,0.8814378719093268,True
CHEMBL279,WHIM,RF,0.9500763416727922,1.073526597355543,0.8789562579234738,0.986157208458645,True
CHEMBL279,WHIM,SVM,1.0000855731021865,1.1081877642604607,0.9042018828388042,0.977254391801348,True
CHEMBL279,WHIM,GBM,0.9713359293123622,1.1051685013490482,0.8861946499033992,0.925343673822388,True
CHEMBL279,WHIM,KNN,0.999288550987642,1.0418848395418971,0.8956614619764657,0.970153260300009,True
CHEMBL2842,ECFP,RF,0.6364185531143726,0.688698097979777,0.6235277513728692,0.8283748970478,True
CHEMBL2842,ECFP,SVM,0.5832096735131338,0.6323214892479915,0.5685688384170609,0.7217240968966326,True
CHEMBL2842,ECFP,GBM,0.6186469108887821,0.6347480007669183,0.6588809108148205,0.8566017576849686,True
CHEMBL2842,ECFP,KNN,0.6385765099567235,0.6904034498255344,0.6701515917044587,0.8884385177326986,True
CHEMBL2842,MACCS,RF,0.6620455582070366,0.717795869660237,0.6810066136046752,0.8946249946762677,True
CHEMBL2842,MACCS,SVM,0.6584366720010073,0.72796562803417,0.680828758126288,0.89715630145081,True
CHEMBL2842,MACCS,GBM,0.6807044607903849,0.742683784967455,0.6881895056199915,0.8979813454340675,True
CHEMBL2842,MACCS,KNN,0.7174684825477711,0.8371439779982294,0.7651838413357335,0.945749304846256,True
CHEMBL2842,PHYSCHEM,RF,0.7007246230133009,0.7423007641691478,0.7961171900722225,0.9669622596013736,True
CHEMBL2842,PHYSCHEM,SVM,0.8815080353020845,0.9278432091500324,0.7991265545928591,0.9552632439769568,True
CHEMBL2842,PHYSCHEM,GBM,0.7307339895920655,0.7566383384156142,0.7587496416563377,0.960342135365223,True
CHEMBL2842,PHYSCHEM,KNN,0.7636110812486686,0.7709724113272627,0.7967634518184036,1.0303686646355772,True
CHEMBL2842,WHIM,RF,0.7850709762666926,0.8179420485580713,0.8442911344193685,1.006859006720242,True
CHEMBL2842,WHIM,SVM,0.7898880980385918,0.8505305272927253,0.7834457051880996,0.9923992078394556,True
CHEMBL2842,WHIM,GBM,0.8020517129127701,0.8343544525764869,0.8027888048113727,0.9514442632652044,True
CHEMBL2842,WHIM,KNN,0.8074586624166938,0.8679717836536119,0.8112767802686474,0.9955961662820682,True
CHEMBL299,ECFP,RF,0.872511589556585,0.91037757827739,0.8818237499175778,0.9151465776337572,True
CHEMBL299,ECFP,SVM,0.8523958347303405,0.924673344793628,0.873505842119107,0.9196198026210088,True
CHEMBL299,ECFP,GBM,0.8466858010940681,0.936831033827598,0.927655113658343,0.9536429173451948,True
CHEMBL299,ECFP,KNN,0.9339209132793072,1.0399924105518743,1.0076545737251374,1.014641092336659,True
CHEMBL299,MACCS,RF,0.888178905726559,0.944577108822316,0.8872723710352215,1.0166064691023713,True
CHEMBL299,MACCS,SVM,0.8676558760802324,0.9221071707458878,0.9159709482237974,0.958731348275344,True
CHEMBL299,MACCS,GBM,0.8950860225863669,0.9693770298980968,0.9195468228750652,1.0906912576867192,True
CHEMBL299,MACCS,KNN,1.0234588283729162,1.1087253572024098,0.9279571425931749,1.037056922615094,True
CHEMBL299,PHYSCHEM,RF,1.0019950428038416,0.9755926035812028,0.9460268991509202,0.4527517582370636,True
CHEMBL299,PHYSCHEM,SVM,1.0599301357278963,1.094477594584117,1.2537179607464737,0.6504556102279553,True
CHEMBL299,PHYSCHEM,GBM,1.0280232405698433,0.9854275180361094,1.0175649092092305,0.473288728434393,True
CHEMBL299,PHYSCHEM,KNN,0.9744925675881396,1.0284967132984746,0.9759007779797344,0.6830139954061614,True
CHEMBL299,WHIM,RF,1.063181900576958,1.1008137958681854,1.101924193388291,0.8285334886268433,True
CHEMBL299,WHIM,SVM,1.1078367309186732,1.0531054378855234,1.0376977538459626,0.95331592228415,True
CHEMBL299,WHIM,GBM,1.087181781788637,1.1121824124075934,1.0875572303210734,0.8273138609577108,True
CHEMBL299,WHIM,KNN,1.0951612770136312,1.065351368737267,1.0496968945280944,0.8972739706440597,True
CHEMBL301,ECFP,RF,0.6932800039848458,0.8073119807150524,0.6953287619244836,0.6543463103461818,True
CHEMBL301,ECFP,SVM,0.6939212883227608,0.8063125937077071,0.6978894175150626,0.6705308514568059,True
CHEMBL301,ECFP,GBM,0.699926213637895,0.8079675615909111,0.7519961452228647,0.7028152883322474,True
CHEMBL301,ECFP,KNN,0.7211389767739842,0.8318254886809495,0.7091202840825271,0.6985352862561538,True
CHEMBL301,MACCS,RF,0.7491135456953077,0.847760576081365,0.6779035615928224,0.6432648328899268,True
CHEMBL301,MACCS,SVM,0.7789589422841271,0.9068485054140312,0.6725944118591418,0.7025364387053032,True
CHEMBL301,MACCS,GBM,0.7789388535174624,0.9074174377827356,0.7151146714710358,0.7414431424459824,True
CHEMBL301,MACCS,KNN,0.8165498220528714,0.9344115453915524,0.7747378699092329,0.7514430546819597,True
CHEMBL301,PHYSCHEM,RF,0.8959540964540812,0.9777691549172168,0.7212984333659789,0.6368578392120059,True
CHEMBL301,PHYSCHEM,SVM,1.0438657936422706,0.9804000164184,0.9177568256018922,0.7386375928604721,True
CHEMBL301,PHYSCHEM,GBM,0.9346537854296604,1.04954586988505,0.7638790182973403,0.7614188741706942,True
CHEMBL301,PHYSCHEM,KNN,0.9248023185117538,1.0101704469907578,0.7448604684452712,0.7497780008651856,True
CHEMBL301,WHIM,RF,0.8742592555466783,0.9808159517738732,0.7173926640055911,0.6152567401545798,True
CHEMBL301,WHIM,SVM,0.9205717916144356,1.0419065825877791,0.7296626111338007,0.7027993579247164,True
CHEMBL301,WHIM,GBM,0.88761436363628,0.9940912856263828,0.7572162225974056,0.7218035802954306,True
CHEMBL301,WHIM,KNN,0.8921512160855791,0.958466109664867,0.7544676639549271,0.6537483062992288,True
CHEMBL331,ECFP,RF,0.8502792479542881,0.8308136621106681,0.699486475126647,0.81399912537714,True
CHEMBL331,ECFP,SVM,0.8676201325671871,0.7723773397031651,0.7043225902580922,0.8492436441317956,True
CHEMBL331,ECFP,GBM,0.8789843823911003,0.8409454101515577,0.8298249713780698,0.9018182319011672,True
CHEMBL331,ECFP,KNN,0.9169380122263942,0.8670148437134592,0.692094878814978,0.6648912280840289,True
CHEMBL331,MACCS,RF,0.8689585749726711,0.8683104566007219,0.6233888760656031,0.6101508566081965,True
CHEMBL331,MACCS,SVM,0.9430628317389848,0.9517858436264256,0.551191008269122,0.5958010656186226,True
CHEMBL331,MACCS,GBM,0.9566045678899204,0.9906658695548908,0.612389793816867,0.5911038503058519,True
CHEMBL331,MACCS,KNN,0.9164041677932286,0.989388103580536,0.6535939599174372,0.6759081236838205,True
CHEMBL331,PHYSCHEM,RF,0.8101353212716589,0.7755908163534322,0.667956314260569,0.7078940118118019,True
CHEMBL331,PHYSCHEM,SVM,0.9092586816727152,1.043752449088252,0.723937171246498,0.6853783524875103,True
CHEMBL331,PHYSCHEM,GBM,0.8041293237390941,0.8518097393503474,0.6323843530494334,0.6690981771316563,True
CHEMBL331,PHYSCHEM,KNN,0.830426900456018,0.7848438087779693,0.7601471348238836,0.7307536837837643,True
CHEMBL331,WHIM,RF,0.9165125537084702,0.8211596128092562,0.794209959839099,0.980148704149758,True
CHEMBL331,WHIM,SVM,0.996221273466496,0.8665304090759611,0.7864983302629359,0.9900523749171688,True
CHEMBL331,WHIM,GBM,0.910677873244196,0.9160515106026228,0.914221423181836,1.1506613127383725,True
CHEMBL331,WHIM,KNN,0.922368951170454,0.7939124373705337,0.7733427906588164,0.9024128818284504,True
CHEMBL3371,ECFP,RF,0.6772891043073603,0.7088401516384552,0.6739504890170483,0.7227320987371022,True
CHEMBL3371,ECFP,SVM,0.6440563704207897,0.6779046616683003,0.6090818447319296,0.6432934143088282,True
CHEMBL3371,ECFP,GBM,0.6764060120848436,0.7135769671068529,0.6479339876744844,0.7070782428948379,True
CHEMBL3371,ECFP,KNN,0.7057803653011518,0.7642660898589556,0.6490362998534325,0.7016903580749289,True
CHEMBL3371,MACCS,RF,0.7212097866649833,0.7712544853994521,0.7047719840831869,0.7992264940570685,True
CHEMBL3371,MACCS,SVM,0.7295143845208801,0.7731797997669311,0.7091082121272448,0.8181711593814937,True
CHEMBL3371,MACCS,GBM,0.719997347388827,0.7657880415498342,0.6775368664293999,0.7449907818913887,True
CHEMBL3371,MACCS,KNN,0.7885982572415893,0.8400926037171944,0.7987862899820145,0.8892025379105375,True
CHEMBL3371,PHYSCHEM,RF,0.863583716689674,0.8448810375236221,0.8659401967384972,0.9644081753861876,True
CHEMBL3371,PHYSCHEM,SVM,0.9391093946202222,0.8731793054584088,0.857584069453744,0.915875416793034,True
CHEMBL3371,PHYSCHEM,GBM,0.8735607321617405,0.8591243707032318,0.8431706963299174,0.9323081042124642,True
CHEMBL3371,PHYSCHEM,KNN,0.8981370674323976,0.8718273228075589,0.9083844621732317,0.9504177902161516,True
CHEMBL3371,WHIM,RF,0.918054241727175,0.9148729979679504,0.8893541218184027,0.8814192304640797,True
CHEMBL3371,WHIM,SVM,0.930968599338716,0.9391550109371144,0.9136432613078012,0.9162095164863572,True
CHEMBL3371,WHIM,GBM,0.9195085168376762,0.9111474040530037,0.8880136541562641,0.8717453635247473,True
CHEMBL3371,WHIM,KNN,0.9684366865460996,0.928430563394697,0.9464327331260594,0.9284254444609924,True
CHEMBL3587,ECFP,RF,0.8218585877212613,0.6660274360266341,0.6418781117873111,1.4076705286523077,True
CHEMBL3587,ECFP,SVM,0.8001005299205896,0.7925540770960762,0.5790828493370507,1.0307578552529622,True
CHEMBL3587,ECFP,GBM,0.8616422802243618,0.6218771529402167,0.7306321152195573,1.2689952296790876,True
CHEMBL3587,ECFP,KNN,1.096408080410303,0.865528864828549,0.9011775421840356,1.2420272956765053,True
CHEMBL3587,MACCS,RF,0.8258398637600034,1.129671968277922,0.6899738974566679,1.1139664233298396,True
CHEMBL3587,MACCS,SVM,0.7929763572767689,1.1049089392212574,0.6400854917320312,1.249577411369974,True
CHEMBL3587,MACCS,GBM,0.8183435880010773,1.0579570102892155,0.7053190884828232,1.253180383650954,True
CHEMBL3587,MACCS,KNN,0.8866673820452752,1.1511216282368015,0.7169014458417273,1.266119800072652,True
CHEMBL3587,PHYSCHEM,RF,0.7581342418461519,1.1310441509390885,0.5246240351783008,0.9039671807569968,True
CHEMBL3587,PHYSCHEM,SVM,1.0612616950662077,1.3483883464603,1.1728723407014712,0.6321028467490155,True
CHEMBL3587,PHYSCHEM,GBM,0.7836806152919616,1.2494913155663223,0.6027466052308313,0.9998959898554354,True
CHEMBL3587,PHYSCHEM,KNN,0.7259220211723392,0.9243984272386172,0.6216900930671898,0.7908050578593318,True
CHEMBL3587,WHIM,RF,0.776527670220518,1.0214120505774107,0.6208422708888305,0.8445673065166401,True
CHEMBL3587,WHIM,SVM,0.7664493052104095,0.8403485162533093,0.6936769786954092,0.359766936686992,True
CHEMBL3587,WHIM,GBM,0.8264063187890623,1.0783286523222717,0.6791499208767687,0.5834378154446926,True
CHEMBL3587,WHIM,KNN,0.7827415862829354,0.8910406368029957,0.6872453381488222,0.4015485114924857,True
CHEMBL4040,ECFP,RF,0.6763188475519096,0.6909359097404943,0.8789361186424934,1.0939281613749026,True
CHEMBL4040,ECFP,SVM,0.6663026041625302,0.6561516756539105,0.8212016131577705,1.0239857025756192,True
CHEMBL4040,ECFP,GBM,0.6805699440259266,0.7062594672576041,0.9134443190306164,0.9557873938990966,True
CHEMBL4040,ECFP,KNN,0.6874038554667946,0.7476839677931331,0.8260951520564199,1.1233053370452577,True
CHEMBL4040,MACCS,RF,0.8007484469228446,0.7879628986949978,0.9104121080111204,1.080593077806194,True
CHEMBL4040,MACCS,SVM,0.7290040632631537,0.8378736385728957,0.9771991967277064,1.3325020284833442,True
CHEMBL4040,MACCS,GBM,0.7427859441455091,0.7578666348083696,0.9475618546199404,1.275028856785441,True
CHEMBL4040,MACCS,KNN,0.7945152435935441,0.8519998550344229,0.983795762103159,1.236199974253064,True
CHEMBL4040,PHYSCHEM,RF,1.0095394862553793,1.1678505368531062,1.1308471138262697,1.1352373963781164,True
CHEMBL4040,PHYSCHEM,SVM,1.061589823191041,1.0687261384123128,1.2524357356350988,1.2380904197348954,True
CHEMBL4040,PHYSCHEM,GBM,1.0051424713174182,1.2024170628683324,1.1445198577301978,1.0520685921910966,True
CHEMBL4040,PHYSCHEM,KNN,0.9864242022667798,0.860496121238254,1.0076779305757169,1.2144971854439952,True
CHEMBL4040,WHIM,RF,0.9365445059743212,1.139197331209645,1.183907315840476,0.9186176720798452,True
CHEMBL4040,WHIM,SVM,0.9368199921058448,1.0792750367664108,1.0671080086835738,1.0457913613297,True
CHEMBL4040,WHIM,GBM,0.9481399463193896,1.0315802755290744,1.18047513473199,1.015339762737331,True
CHEMBL4040,WHIM,KNN,0.9765580664986178,0.9766470861159442,1.083262595649854,0.7614679089798583,True
CHEMBL4072,ECFP,RF,0.8523113912051894,0.8815181867963852,0.8669100004793018,0.9637036279926904,True
CHEMBL4072,ECFP,SVM,0.8861705505354182,0.9185009478657,0.9108411472753772,1.034277493962024,True
CHEMBL4072,ECFP,GBM,0.8805147377814452,0.9035521183010649,0.8572508236600193,0.9825296679485028,True
CHEMBL4072,ECFP,KNN,0.9461246164106818,0.9654938564077112,0.9089098003207852,0.9784646346091656,True
CHEMBL4072,MACCS,RF,0.9358486327148536,0.951482854953315,0.9973325655891312,1.0678226609461745,True
CHEMBL4072,MACCS,SVM,0.96148255959988,1.0075967094030656,0.9529771256537994,1.0802758395904009,True
CHEMBL4072,MACCS,GBM,0.973074715516232,1.0142010537381148,0.9834212347219684,1.0844565784428533,True
CHEMBL4072,MACCS,KNN,0.969665826636191,1.017089521784836,0.95430541414258,1.0847580188269732,True
CHEMBL4072,PHYSCHEM,RF,1.156024112108583,1.1493355274461845,1.092499594673101,1.0801779897140142,True
CHEMBL4072,PHYSCHEM,SVM,1.4271907977281133,1.3210014808226975,1.0442808102053416,0.9267785655572836,True
CHEMBL4072,PHYSCHEM,GBM,1.1894438060083503,1.2289259163228474,1.039534140063687,0.9592979490200204,True
CHEMBL4072,PHYSCHEM,KNN,1.1632742690287132,1.0685284081084776,1.05923493614975,0.9396997674332048,True
CHEMBL4072,WHIM,RF,1.2924609087990886,1.216288945529127,1.3155796739508874,1.3264621054753571,True
CHEMBL4072,WHIM,SVM,1.318754824258764,1.348350261353533,1.3210678336759072,1.2745931621033106,True
CHEMBL4072,WHIM,GBM,1.3245960844161075,1.2125173885168363,1.3762092388816038,1.436940782394696,True
CHEMBL4072,WHIM,KNN,1.2787873067189786,1.1984210805535112,1.265375720057944,1.1530699737746752,True
CHEMBL4282,ECFP,RF,0.8114655231324551,1.0768728170811597,0.6893121607231234,0.7550510187382535,True
CHEMBL4282,ECFP,SVM,0.8015755910291518,0.9817609251850384,0.6553804985379337,0.7400291276891987,True
CHEMBL4282,ECFP,GBM,0.8711054803950131,1.0666290683381636,0.6276090920920494,0.6832019859619709,True
CHEMBL4282,ECFP,KNN,0.8113158656076666,1.0309990250516254,0.7935634740022457,0.8591178372276153,True
CHEMBL4282,MACCS,RF,0.8474975719411861,1.0314047851029815,0.8592306230042207,0.9464423361095836,True
CHEMBL4282,MACCS,SVM,0.8189254633446403,0.9856457380570476,0.8436876818527488,1.0471448193277717,True
CHEMBL4282,MACCS,GBM,0.829228666062632,1.1027251271247085,0.842317504937408,1.0340604196950982,True
CHEMBL4282,MACCS,KNN,0.8525998038700365,1.109506162259048,0.9384912904765392,1.196159216096431,True
CHEMBL4282,PHYSCHEM,RF,0.9506732185616522,1.139206586012372,0.688422686153785,0.7392691369133543,True
CHEMBL4282,PHYSCHEM,SVM,1.0005105429872052,1.0889983808479309,0.8848853682179908,0.8511478336123246,True
CHEMBL4282,PHYSCHEM,GBM,0.9763672013620732,1.2838661317646152,0.6544059685355056,0.6820806999016933,True
CHEMBL4282,PHYSCHEM,KNN,1.0069576004205547,1.01964400803908,0.8663225878083001,0.7930859563010264,True
CHEMBL4282,WHIM,RF,1.1219448217322567,1.304743983628797,1.0399017900598329,1.2839608907311963,True
CHEMBL4282,WHIM,SVM,1.163067959283011,1.492207834934372,1.1700723290659525,1.6100026153534233,True
CHEMBL4282,WHIM,GBM,1.076843019671098,1.2040130033680465,0.973190320174898,1.1815545301180226,True
CHEMBL4282,WHIM,KNN,1.0982262886022165,1.2613464960211596,1.0776916833474102,1.254665360665098,True
CHEMBL4482,ECFP,RF,0.6705473280772034,0.6358033552628842,0.6844271686776422,0.8248681287414226,True
CHEMBL4482,ECFP,SVM,0.6587944217061577,0.6349966407009849,0.6405445225993293,0.7397322410965276,True
CHEMBL4482,ECFP,GBM,0.6991166961997071,0.6520246529697907,0.6861927214983361,0.7064428589300418,True
CHEMBL4482,ECFP,KNN,0.7852716798484899,0.670552631191177,0.8171513390707125,0.8387290660606153,True
CHEMBL4482,MACCS,RF,0.735804869007884,0.7573647996937167,0.7756824947261215,0.7813301764085676,True
CHEMBL4482,MACCS,SVM,0.7153374480760637,0.7350563300501552,0.7234965519689435,0.684530018413635,True
CHEMBL4482,MACCS,GBM,0.7355456730179061,0.7004618853709961,0.7884227793349088,0.7069610308655164,True
CHEMBL4482,MACCS,KNN,0.7915715417633302,0.7319666018384559,0.8344207221870975,0.7093371183677993,True
CHEMBL4482,PHYSCHEM,RF,0.792082947995225,0.7881744589460007,0.7602958938007,0.7350048272530136,True
CHEMBL4482,PHYSCHEM,SVM,1.0547566210811246,1.0743250802057704,0.8118629332554231,0.7643159910856349,True
CHEMBL4482,PHYSCHEM,GBM,0.8229893125305282,0.8055288804565092,0.7831688552870935,0.7723259436226441,True
CHEMBL4482,PHYSCHEM,KNN,0.7948940478477778,0.7587408922750085,0.809948943540433,0.892017709561239,True
CHEMBL4482,WHIM,RF,0.7688652607502453,0.898352657294649,0.7822130818154056,0.8713546458041462,True
CHEMBL4482,WHIM,SVM,0.7814285832265115,0.9322175137736992,0.7733055626757253,0.8382612746089131,True
CHEMBL4482,WHIM,GBM,0.7750829679825701,0.877270284897239,0.8121509484780259,0.9501666635647096,True
CHEMBL4482,WHIM,KNN,0.7966453035682433,0.8550958670322124,0.8193895923541415,0.8428489905960902,True
CHEMBL4501,ECFP,RF,0.685905288681149,0.8510095883000036,0.7142098719027555,0.7152348062039862,True
CHEMBL4501,ECFP,SVM,0.6687990264832047,0.8162286469569936,0.7439781048954194,0.6295481478266112,True
CHEMBL4501,ECFP,GBM,0.7307937498587831,0.873553644327728,0.7366960871199885,0.7210138670946399,True
CHEMBL4501,ECFP,KNN,0.7366737000285164,0.8900291367924296,0.723320784350331,0.763594362683271,True
CHEMBL4501,MACCS,RF,0.709117434395866,0.8281272080242454,0.745204679647854,0.6979786068308791,True
CHEMBL4501,MACCS,SVM,0.7104422238639551,0.8633110903626503,0.7590787315440167,0.6885208255164162,True
CHEMBL4501,MACCS,GBM,0.768508929860672,0.9517654121731132,0.7880098069384588,0.7351579726131017,True
CHEMBL4501,MACCS,KNN,0.7748842615930617,0.9920649206925374,0.8407316358636076,0.7372952381369711,True
CHEMBL4501,PHYSCHEM,RF,0.7433184655225157,0.783149591615257,0.737433043207575,0.6978048534604743,True
CHEMBL4501,PHYSCHEM,SVM,0.8822408128752763,0.9258324440793736,0.8932202030891809,0.6470958140223269,True
CHEMBL4501,PHYSCHEM,GBM,0.7858098401043754,0.860258159063745,0.7674673255001268,0.6952437558675507,True
CHEMBL4501,PHYSCHEM,KNN,0.7570018227852096,0.8026608029190697,0.8009493799619302,0.6607554006237502,True
CHEMBL4501,WHIM,RF,0.712545645412245,0.7218698866868648,0.7689340820494118,0.7615828246963947,True
CHEMBL4501,WHIM,SVM,0.716137360251697,0.7260097182794956,0.8428621432548777,0.8028707504979596,True
CHEMBL4501,WHIM,GBM,0.7058784159442559,0.7935089104641183,0.7607335630292973,0.7868630059235753,True
CHEMBL4501,WHIM,KNN,0.7138065277921423,0.7142862589645084,0.8276652396080802,0.7407321517313584,True
CHEMBL4792,ECFP,RF,0.666393678647538,0.706575043370501,0.6192018532203498,0.6733972950249263,True
CHEMBL4792,ECFP,SVM,0.6138644781168625,0.6496263157468309,0.5853830444623175,0.6043064239401648,True
CHEMBL4792,ECFP,GBM,0.6662593350480865,0.6938589689200159,0.6256732324162807,0.6461192926856067,True
CHEMBL4792,ECFP,KNN,0.7030169979046078,0.7564753514851955,0.7140131040662687,0.7429045216260358,True
CHEMBL4792,MACCS,RF,0.7573552211523658,0.7908585095447437,0.7506722221984733,0.7975653821248112,True
CHEMBL4792,MACCS,SVM,0.7389223629200604,0.7913790518960852,0.7609214090184226,0.815228710281372,True
CHEMBL4792,MACCS,GBM,0.7293121414385443,0.7854413764530447,0.7507609712949558,0.8326047350044403,True
CHEMBL4792,MACCS,KNN,0.8198904194924556,0.8762754468098171,0.8204278368392726,0.8451832417359517,True
CHEMBL4792,PHYSCHEM,RF,0.8301855301667663,0.8446360627802905,0.8302698559035445,0.867310674395433,True
CHEMBL4792,PHYSCHEM,SVM,0.871486887459113,0.9096493139114944,0.8621429071234727,0.8586640312668845,True
CHEMBL4792,PHYSCHEM,GBM,0.8422060129286596,0.8509123804840693,0.8219216322935663,0.8606499702200457,True
CHEMBL4792,PHYSCHEM,KNN,0.8824837250382014,0.9092218197071642,0.8587931584639779,0.9037461801139196,True
CHEMBL4792,WHIM,RF,1.0249501629251156,1.0494937372675188,1.013351213511131,0.9930016233121466,True
CHEMBL4792,WHIM,SVM,1.0507220332329097,1.0969327384285417,1.0178613975197703,0.9793880756421258,True
CHEMBL4792,WHIM,GBM,1.0233638006274668,1.0573782768722708,1.0143336974665536,0.994184730360526,True
CHEMBL4792,WHIM,KNN,1.055888660218534,1.095169150989635,1.0187770337048865,1.0080586807650402,True
CHEMBL4816,ECFP,RF,0.7895897379803485,0.4820478694140959,0.6429494328604306,1.0395963557214831,True
CHEMBL4816,ECFP,SVM,0.7797396029510684,0.5397836634122994,0.6125296145180932,0.8314612319979885,True
CHEMBL4816,ECFP,GBM,0.7930795263640426,0.6092874655721422,0.6837088284896748,1.0500873914443218,True
CHEMBL4816,ECFP,KNN,0.8438730399712208,0.5508362123449023,0.6498260129410077,0.859088527850554,True
CHEMBL4816,MACCS,RF,0.7835940152437568,0.5003639651282951,0.6804122760169867,0.69477741474449,True
CHEMBL4816,MACCS,SVM,0.7756505210669773,0.4363003293729732,0.6080434428498148,0.6942086772372228,True
CHEMBL4816,MACCS,GBM,0.8147615494722491,0.25105862619162,0.7808681709061781,0.7695444038083927,True
CHEMBL4816,MACCS,KNN,0.8963662565940718,0.4673969733769282,0.6875372840595878,1.3729044946216562,True
CHEMBL4816,PHYSCHEM,RF,0.8556099392419542,1.0737120919352603,0.7208377502228559,0.619559884678393,True
CHEMBL4816,PHYSCHEM,SVM,1.2109113162703522,0.7222010823718661,0.995216994178447,1.1335595624919024,True
CHEMBL4816,PHYSCHEM,GBM,0.9258598531882476,1.072394932495251,0.85861887638803,0.6396151669064031,True
CHEMBL4816,PHYSCHEM,KNN,0.8354426252485034,1.0001439923980284,0.7362118987365894,1.1418151471622768,True
CHEMBL4816,WHIM,RF,0.8421589061521273,1.1794562814134844,0.8671366104474665,0.9186250754432532,True
CHEMBL4816,WHIM,SVM,0.8676668456125783,1.234291564528213,0.9303347440294816,0.8148547916443806,True
CHEMBL4816,WHIM,GBM,0.8751868517686222,0.9355903130462254,0.900761102955,1.0642904466041223,True
CHEMBL4816,WHIM,KNN,0.8246133574564055,1.1298394569686363,0.7879632675897943,0.7959839503625723,True
CHEMBL5023,ECFP,RF,0.8281951762051207,0.8145755280550303,0.7666590617010186,0.8635370999211043,True
CHEMBL5023,ECFP,SVM,0.7799935281912997,0.8026510886526702,0.8057385335119894,0.8682912730682708,True
CHEMBL5023,ECFP,GBM,0.7903934778229458,0.7887933311295032,0.7870162229438371,0.8579969538251735,True
CHEMBL5023,ECFP,KNN,0.8894661965828032,0.8585856354388138,0.8183035176889023,0.9391771947994282,True
CHEMBL5023,MACCS,RF,0.8355218541957231,0.777014376677725,0.852983434430774,0.9794683862344306,True
CHEMBL5023,MACCS,SVM,0.7937190950938422,0.7733567569535094,0.8547478678689815,0.9722540152569163,True
CHEMBL5023,MACCS,GBM,0.8026575621014361,0.7859267967783138,0.863979912863784,1.0052445453564047,True
CHEMBL5023,MACCS,KNN,0.8572804057378811,0.8660026317208145,0.9149564794130872,1.0648802664112778,True
CHEMBL5023,PHYSCHEM,RF,0.937463336209398,0.913261201187516,0.9243765646983352,0.9984500379005086,True
CHEMBL5023,PHYSCHEM,SVM,1.0423491168331838,0.9219816411164016,0.9963493773167404,1.1356150247238015,True
CHEMBL5023,PHYSCHEM,GBM,0.9427034173127218,0.8996404965310885,0.954527457553773,1.036096390356993,True
CHEMBL5023,PHYSCHEM,KNN,1.0318647478576275,0.9302375357488556,0.9946685717571144,1.1254404995335483,True
CHEMBL5023,WHIM,RF,1.171538261039894,1.2182255744999095,1.1658469059839658,1.338139888249052,True
CHEMBL5023,WHIM,SVM,1.2142436805296628,1.298837962536477,1.276118055939153,1.4580918374580754,True
CHEMBL5023,WHIM,GBM,1.209794790444299,1.2157418747772035,1.1956304699162108,1.3211801863419037,True
CHEMBL5023,WHIM,KNN,1.247285595468907,1.2775982902770155,1.25706069137397,1.368041573651342,True
CHEMBL214,ECFP,RF,0.6695455022684208,0.7522810256596831,0.6906998406060862,0.764681572791873,True
CHEMBL214,ECFP,SVM,0.6394244153839697,0.7052302320199436,0.6663103446603632,0.7241756707608704,True
CHEMBL214,ECFP,GBM,0.6737369744059619,0.7459533706920787,0.7210176345390523,0.7991230412071111,True
