smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag
O=C1/C(=N\O)c2c(-c3cccc(F)c3)cccc2N1Cc1cc(F)cc2c1OCOC2,Ki,23000.0,nM,CHEMBL557003,CHEMBL1153595,,,False
O=C1/C(=N\O)c2c(-c3ccccc3)cccc2N1Cc1cc(F)cc2c1OCOC2,Ki,25000.0,nM,CHEMBL549385,CHEMBL1153595,,,False
COc1cccc(Nc2ncc(C)c(-c3c[nH]c(C(=O)N[C@H](CO)c4cccc(Cl)c4)c3)n2)c1OC,Ki,3.0,nM,CHEMBL569181,CHEMBL1154622,,,False
Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Ki,15.0,nM,CHEMBL571722,CHEMBL1154622,,,False
Cc1cnc(Nc2cccc3c2CCCC3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Ki,13.0,nM,CHEMBL570111,CHEMBL1154622,,,False
Cc1cnc(Nc2ccc(Cl)cc2F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Ki,5.0,nM,CHEMBL576048,CHEMBL1154622,,,False
Cc1cc(Cl)ccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)n1,Ki,5.0,nM,CHEMBL568483,CHEMBL1154622,,,False
Cc1cnc(Nc2cccc(F)c2C)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Ki,34.0,nM,CHEMBL582829,CHEMBL1154622,,,False
Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@@H](CO)c2ccccc2)c1,Ki,670.0,nM,CHEMBL570367,CHEMBL1154622,,,False
Cc1cnc(Nc2ccccc2O)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,Ki,4.0,nM,CHEMBL570366,CHEMBL1154622,,,False
Cc1cnc(Nc2ccccc2C(F)(F)F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,Ki,4.0,nM,CHEMBL571030,CHEMBL1154622,,,False
CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)n1,Ki,3.0,nM,CHEMBL572361,CHEMBL1154622,,,False
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,Ki,398.11,nM,CHEMBL1964290,CHEMBL1201862,,active,False
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,Ki,316.23,nM,CHEMBL1987034,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,Ki,3162.28,nM,CHEMBL377383,CHEMBL1201862,,active,False
c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,Ki,100.0,nM,CHEMBL1682345,CHEMBL1201862,,active,False
CCCC(=O)Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,Ki,251.19,nM,CHEMBL2005936,CHEMBL1201862,,active,False
NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,Ki,1584.89,nM,CHEMBL1966628,CHEMBL1201862,,active,False
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,Ki,501.19,nM,CHEMBL1995813,CHEMBL1201862,,active,False
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,Ki,501.19,nM,CHEMBL244378,CHEMBL1201862,,active,False
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(OCC(F)(F)F)nccn23)n1,Ki,3162.28,nM,CHEMBL2001957,CHEMBL1201862,,active,False
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,251.19,nM,CHEMBL1990583,CHEMBL1201862,,active,False
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,50.12,nM,CHEMBL1986943,CHEMBL1201862,,active,False
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,Ki,1258.93,nM,CHEMBL1986263,CHEMBL1201862,,active,False
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,Ki,5011.87,nM,CHEMBL210618,CHEMBL1201862,,active,False
O=C(Nc1cnccn1)Nc1ccnc2c(F)cccc12,Ki,6309.57,nM,CHEMBL1975647,CHEMBL1201862,,active,False
O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,Ki,316.23,nM,CHEMBL1981782,CHEMBL1201862,,active,False
CNC(=O)c1cc2c(-c3ccccc3F)n[nH]c2s1,Ki,5011.87,nM,CHEMBL1977681,CHEMBL1201862,,active,False
OCCNc1cc2cc(-c3cccnc3)ccc2cn1,Ki,5011.87,nM,CHEMBL1990912,CHEMBL1201862,,active,False
NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,Ki,6309.57,nM,CHEMBL1988163,CHEMBL1201862,,active,False
COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2,Ki,501.19,nM,CHEMBL2002649,CHEMBL1201862,,active,False
CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,Ki,79.43,nM,CHEMBL437747,CHEMBL1201862,,active,False
O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12,Ki,7943.28,nM,CHEMBL1987756,CHEMBL1201862,,active,False
O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21,Ki,501.19,nM,CHEMBL1997129,CHEMBL1201862,,active,False
NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12,Ki,1584.89,nM,CHEMBL1972840,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(F)c2)c1,Ki,794.33,nM,CHEMBL2004934,CHEMBL1201862,,active,False
CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,Ki,630.96,nM,CHEMBL1988608,CHEMBL1201862,,active,False
CN(C)c1ccc(CNC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)cc1,Ki,5011.87,nM,CHEMBL1984367,CHEMBL1201862,,active,False
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,Ki,630.96,nM,CHEMBL1998159,CHEMBL1201862,,active,False
CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,Ki,2511.89,nM,CHEMBL1990288,CHEMBL1201862,,active,False
COCCN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,Ki,794.33,nM,CHEMBL1986970,CHEMBL1201862,,active,False
O=c1cc(-c2ccncc2)nc(NC2CCCCC2)[nH]1,Ki,7943.28,nM,CHEMBL1958401,CHEMBL1201862,,active,False
Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,Ki,1258.93,nM,CHEMBL1971186,CHEMBL1201862,,active,False
O=C(Cc1ccc(Cl)cc1)Nc1[nH]nc2c1CCC2,Ki,5011.87,nM,CHEMBL2003482,CHEMBL1201862,,active,False
c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,Ki,5011.87,nM,CHEMBL1976134,CHEMBL1201862,,active,False
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,Ki,100.0,nM,CHEMBL1972158,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl,Ki,1584.89,nM,CHEMBL2006581,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,Ki,501.19,nM,CHEMBL1975121,CHEMBL1201862,,active,False
NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1,Ki,630.96,nM,CHEMBL1999918,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,Ki,630.96,nM,CHEMBL1969049,CHEMBL1201862,,active,False
O=c1c(NCc2ccc(Cl)c(Cl)c2)c(Nc2ccncc2)c1=O,Ki,6309.57,nM,CHEMBL1975900,CHEMBL1201862,,active,False
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(=O)CC)c3c2)cc1,Ki,1995.26,nM,CHEMBL1972221,CHEMBL1201862,,active,False
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,Ki,3981.07,nM,CHEMBL378627,CHEMBL1201862,,active,False
O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1,Ki,1584.89,nM,CHEMBL1998545,CHEMBL1201862,,active,False
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1,Ki,158.49,nM,CHEMBL1967094,CHEMBL1201862,,active,False
O=C(NC(CO)c1cc(Cl)cc(Cl)c1)c1ccc(-c2ccncc2)cc1,Ki,1000.0,nM,CHEMBL2003341,CHEMBL1201862,,active,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,Ki,158.49,nM,CHEMBL1981079,CHEMBL1201862,,active,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,31.62,nM,CHEMBL1965660,CHEMBL1201862,,active,False
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,501.19,nM,CHEMBL1980995,CHEMBL1201862,,active,False
NC(COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,Ki,1584.89,nM,CHEMBL1967302,CHEMBL1201862,,active,False
OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,Ki,3981.07,nM,CHEMBL1992922,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,Ki,1995.26,nM,CHEMBL2004872,CHEMBL1201862,,active,False
COc1ccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc1OC,Ki,199.53,nM,CHEMBL1964399,CHEMBL1201862,,active,False
Cc1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,Ki,125.89,nM,CHEMBL1989646,CHEMBL1201862,,active,False
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,Ki,1258.93,nM,CHEMBL1682357,CHEMBL1201862,,active,False
O=C1NCCc2[nH]c(-c3ccncc3)cc21,Ki,2511.89,nM,CHEMBL225519,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,Ki,316.23,nM,CHEMBL209534,CHEMBL1201862,,active,False
FC(F)(F)c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C(F)(F)F)c1,Ki,1584.89,nM,CHEMBL1964413,CHEMBL1201862,,active,False
Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1,Ki,630.96,nM,CHEMBL1984432,CHEMBL1201862,,active,False
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Ki,251.19,nM,CHEMBL458997,CHEMBL1201862,,active,False
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12,Ki,251.19,nM,CHEMBL1965836,CHEMBL1201862,,active,False
NC(=O)c1cc2c(-c3ccc(F)cc3)cncc2s1,Ki,7943.28,nM,CHEMBL1974310,CHEMBL1201862,,active,False
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,Ki,1995.26,nM,CHEMBL1982957,CHEMBL1201862,,active,False
Oc1c2ccccc2c2c3c(cccc13)N=N2,Ki,5011.87,nM,CHEMBL1725279,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,Ki,630.96,nM,CHEMBL424872,CHEMBL1201862,,active,False
O=c1[nH]c2sc3c(c2c2nc(-c4ccncc4)nn12)CCCC3,Ki,3162.28,nM,CHEMBL1966808,CHEMBL1201862,,active,False
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,Ki,316.23,nM,CHEMBL1983111,CHEMBL1201862,,active,False
CSc1cnc2c(ccc3cnccc32)c1O,Ki,1000.0,nM,CHEMBL2006933,CHEMBL1201862,,active,False
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,Ki,100.0,nM,CHEMBL1991078,CHEMBL1201862,,active,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,31.62,nM,CHEMBL1965660,CHEMBL1201862,,active,False
O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,Ki,251.19,nM,CHEMBL1969502,CHEMBL1201862,,active,False
CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,Ki,1995.26,nM,CHEMBL1682553,CHEMBL1201862,,active,False
Cc1n[nH]c2ccc(-c3cncc(OCC(CN)Cc4ccccc4)c3)cc12,Ki,1258.93,nM,CHEMBL2000271,CHEMBL1201862,,active,False
Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,Ki,6309.57,nM,CHEMBL1985092,CHEMBL1201862,,active,False
CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12,Ki,7943.28,nM,CHEMBL1967544,CHEMBL1201862,,active,False
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,Ki,3162.28,nM,CHEMBL274064,CHEMBL1201862,,active,False
NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,Ki,5011.87,nM,CHEMBL592030,CHEMBL1201862,,active,False
CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1,Ki,7943.28,nM,CHEMBL1978014,CHEMBL1201862,,active,False
Nc1ncnc2c1c(I)nn2C1CCC(O)CC1,Ki,3162.28,nM,CHEMBL1996791,CHEMBL1201862,,active,False
O=C(NC(CO)c1ccccc1)c1ccc(-c2ccncc2)cc1,Ki,251.19,nM,CHEMBL1974288,CHEMBL1201862,,active,False
COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,Ki,3162.28,nM,CHEMBL1190711,CHEMBL1201862,,active,False
CC(C)Cc1cc(-c2ccc3[nH]nc(N)c3c2)on1,Ki,3162.28,nM,CHEMBL1966343,CHEMBL1201862,,active,False
Cc1n[nH]c2ccc(-c3cncc(OCCN)c3)cc12,Ki,3162.28,nM,CHEMBL1967887,CHEMBL1201862,,active,False
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,Ki,63.1,nM,CHEMBL1084546,CHEMBL1201862,,active,False
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,Ki,1258.93,nM,CHEMBL1974328,CHEMBL1201862,,active,False
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Ki,199.53,nM,CHEMBL509032,CHEMBL1201862,,active,False
CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,Ki,2511.89,nM,CHEMBL2000429,CHEMBL1201862,,active,False
NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,Ki,251.19,nM,CHEMBL1990254,CHEMBL1201862,,active,False
O=C(NCc1ccccc1)c1ccc(-c2ccncc2)cc1,Ki,1258.93,nM,CHEMBL1977135,CHEMBL1201862,,active,False
COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,Ki,125.89,nM,CHEMBL1241473,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,Ki,3981.07,nM,CHEMBL2006188,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1,Ki,501.19,nM,CHEMBL1997534,CHEMBL1201862,,active,False
N#Cc1ncc2nc1OCCCCCOc1cc(OCCO)c(Cl)cc1NC(=O)N2,Ki,2511.89,nM,CHEMBL413779,CHEMBL1201862,,active,False
N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,Ki,7943.28,nM,CHEMBL373598,CHEMBL1201862,,active,False
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Ki,158.49,nM,CHEMBL1973540,CHEMBL1201862,,active,False
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,7943.28,nM,CHEMBL2003657,CHEMBL1201862,,active,False
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,Ki,398.11,nM,CHEMBL2006439,CHEMBL1201862,,active,False
CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,Ki,6309.57,nM,CHEMBL1984842,CHEMBL1201862,,active,False
Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,Ki,1258.93,nM,CHEMBL1682346,CHEMBL1201862,,active,False
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,Ki,2511.89,nM,CHEMBL50894,CHEMBL1201862,,active,False
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,Ki,1584.89,nM,CHEMBL1988838,CHEMBL1201862,,active,False
COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,Ki,3981.07,nM,CHEMBL2005792,CHEMBL1201862,,active,False
Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,Ki,7943.28,nM,CHEMBL462120,CHEMBL1201862,,active,False
CCOc1nc(C(=O)NCc2ccncc2)cc(N)c1C#N,Ki,1995.26,nM,CHEMBL1984206,CHEMBL1201862,,active,False
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,Ki,6309.57,nM,CHEMBL210963,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)s2)c1,Ki,794.33,nM,CHEMBL1984633,CHEMBL1201862,,active,False
COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,Ki,199.53,nM,CHEMBL1965845,CHEMBL1201862,,active,False
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,Ki,1584.89,nM,CHEMBL2006715,CHEMBL1201862,,active,False
NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1,Ki,5011.87,nM,CHEMBL1971017,CHEMBL1201862,,active,False
Fc1ccc(-c2nc3cnccn3c2-c2ccnc(NCC3CC3)n2)cc1,Ki,2511.89,nM,CHEMBL1990904,CHEMBL1201862,,active,False
O=C(NCC1CCCCC1)c1cc2c(-c3ccccc3)n[nH]c2s1,Ki,251.19,nM,CHEMBL2005475,CHEMBL1201862,,active,False
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,Ki,7943.28,nM,CHEMBL1974935,CHEMBL1201862,,active,False
