BindingDB_ID,smiles,value,standard_type,CuratedSmiles,IsSalt,FailedSanit,Neutralized
51446255,CCCN(CCC)C(=O)Nc1cccc(c1)S(N)(=O)=O,2195.0,Ki (nM),CCCN(CCC)C(=O)Nc1cccc(S(N)(=O)=O)c1,False,False,False
51098573,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,2200.0,Ki (nM),OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,False,False,False
51432280,NS(=O)(=O)c1ccc(cc1)C(=O)N\N=C/c1ccc(Br)cc1,2205.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N/N=C\c2ccc(Br)cc2)cc1,False,False,False
51365794,NS(=O)(=O)c1ccc(cc1)-n1c(S)nc2ccc(I)cc2c1=O,2225.0,Ki (nM),NS(=O)(=O)c1ccc(-n2c(S)nc3ccc(I)cc3c2=O)cc1,False,False,False
51362131,NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ncccn2)cc1,2231.0,Ki (nM),NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(c3ncccn3)CC2)cc1,False,False,False
51143694,NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N2CCN(CC2)c2ncccn2)cc1,2232.0,Ki (nM),NS(=O)(=O)c1ccc(N/N=C/c2ccc(N3CCN(c4ncccn4)CC3)cc2)cc1,False,False,False
51141802,COc1ccc(cc1)-c1cs\c(=N/c2ccc(cc2)S(N)(=O)=O)n1-c1ccccc1,2250.0,Ki (nM),COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1,False,False,False
51398272,Cc1c(nnn1-c1ccc(cc1)C(O)=O)-c1nn(cc1\C=N\O)-c1ccccc1,2254.0,Ki (nM),Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(C(=O)O)cc1,False,False,False
51266001,FC(F)(F)c1cc(NC(=O)Nc2ccc(cc2)C(=O)NCCOc2ccc3oc(=O)ccc3c2)ccc1Cl,2254.0,Ki (nM),O=C(Nc1ccc(C(=O)NCCOc2ccc3oc(=O)ccc3c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,False,False,False
51141797,Cc1ccc(cc1)-c1cs\c(=N/c2ccc(cc2)S(N)(=O)=O)n1-c1ccccc1,2260.0,Ki (nM),Cc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1,False,False,False
51487557,NS(=O)(=O)c1ccc(CCN2CN(Cc3ccc(Cl)cc3)CCS2(=O)=O)cc1,2270.0,Ki (nM),NS(=O)(=O)c1ccc(CCN2CN(Cc3ccc(Cl)cc3)CCS2(=O)=O)cc1,False,False,False
51408986,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3cc4cc(Br)ccc4o3)cc2)c1C,2300.0,Ki (nM),Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3cc4cc(Br)ccc4o3)cc2)c1C,False,False,False
51600937,N#Cc1c(O)nc(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2Br)nc1-c1ccc(Cl)cc1,2307.0,Ki (nM),N#Cc1c(O)nc(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2Br)nc1-c1ccc(Cl)cc1,False,False,False
18962,CCCC(=O)NC1Cc2ccc(cc2C1)S(N)(=O)=O,2320.0,Ki (nM),CCCC(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,False,False,False
51127400,Cc1ccc(cc1)-c1c(CO)nnn1-c1ccc(cc1)S(N)(=O)=O,2333.0,Ki (nM),Cc1ccc(-c2c(CO)nnn2-c2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51555754,COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,2340.0,Ki (nM),COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,False,False,False
50973170,NS(=O)(=O)c1ccc(cc1)-n1ncc2CSc3ncccc3-c12,2340.0,Ki (nM),NS(=O)(=O)c1ccc(-n2ncc3c2-c2cccnc2SC3)cc1,False,False,False
51394860,COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,2340.0,Ki (nM),COc1ccc(CSc2nnc(COc3ccc4c(C)cc(=O)oc4c3)o2)cc1,False,False,False
51432282,NS(=O)(=O)c1ccc(cc1)C(=O)N\N=C/c1ccc(F)cc1,2369.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N/N=C\c2ccc(F)cc2)cc1,False,False,False
51391398,OC1(O)C(=O)c2ccccc2C1=O,2370.0,Ki (nM),O=C1c2ccccc2C(=O)C1(O)O,False,False,False
51127384,NS(=O)(=O)c1ccc(cc1)-n1nnc(CO)c1-c1ccc(F)cc1,2373.0,Ki (nM),NS(=O)(=O)c1ccc(-n2nnc(CO)c2-c2ccc(F)cc2)cc1,False,False,False
50708685,NS(=O)(=O)c1ccc(CCN2C(=O)c3c(C2=O)c(Br)c(Br)c(Br)c3Br)cc1,2389.0,Ki (nM),NS(=O)(=O)c1ccc(CCN2C(=O)c3c(Br)c(Br)c(Br)c(Br)c3C2=O)cc1,False,False,False
50770775,CC1=CC(=O)[N-]S(=O)(=O)O1,2400.0,Ki (nM),CC1=CC(=O)NS(=O)(=O)O1,False,False,True
51098574,CC1=CC(=O)NS(=O)(=O)O1,2400.0,Ki (nM),CC1=CC(=O)NS(=O)(=O)O1,False,False,False
50929869,COc1ccc(cc1)-c1c(N)oc2ccc(Cl)cc2c1=O,2410.0,Ki (nM),COc1ccc(-c2c(N)oc3ccc(Cl)cc3c2=O)cc1,False,False,False
50463140,CC1=CC(=O)[N-]S(=O)(=O)O1,2410.0,Ki (nM),CC1=CC(=O)NS(=O)(=O)O1,False,False,True
50278195,CC1=CC(=O)[N-]S(=O)(=O)O1,2410.0,Ki (nM),CC1=CC(=O)NS(=O)(=O)O1,False,False,True
50834428,NS(=O)(=O)C(F)(F)c1ccc(cc1)[N+]([O-])=O,2420.0,Ki (nM),NS(=O)(=O)C(F)(F)c1ccc([N+](=O)[O-])cc1,False,False,False
51228801,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2cccc(c2)[N+]([O-])=O)[nH]1,2428.0,Ki (nM),Cc1c(-c2nnc(SCC(=O)c3cccc([N+](=O)[O-])c3)[nH]2)nnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
51362129,NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,2438.0,Ki (nM),NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,False,False,False
51141813,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2ccc(Br)cc2)n1-c1ccccc1,2440.0,Ki (nM),NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1,False,False,False
51243260,NS(=O)(=O)c1ccc(CNC(=O)C(\Cc2ccc(O)c(Br)c2)=N\OC2CCCCO2)cc1,2450.0,Ki (nM),NS(=O)(=O)c1ccc(CNC(=O)/C(Cc2ccc(O)c(Br)c2)=N/OC2CCCCO2)cc1,False,False,False
51203035,Oc1ccccc1\C=N\c1ccccc1\N=C\c1ccccc1O,2450.0,Ki (nM),Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O,False,False,False
51127388,NNC(=O)c1nnn(c1-c1ccc(F)cc1)-c1ccc(cc1)S(N)(=O)=O,2451.0,Ki (nM),NNC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(F)cc1,False,False,False
50725553,CCOC(=O)c1nn(-c2ccc(cc2)S(N)(=O)=O)c2nc3nc(cc(-c4ccc(cc4)[N+]([O-])=O)c3c(=O)n12)-c1ccc(Cl)cc1,2460.0,Ki (nM),CCOC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccc([N+](=O)[O-])cc4)c3c(=O)n12,False,False,False
50709930,Cc1cc(C)oc(=O)c1,2470.0,Ki (nM),Cc1cc(C)oc(=O)c1,False,False,False
51049751,CC(F)(Cl)CNS(=O)(=O)c1ccc(N)cc1,2471.0,Ki (nM),CC(F)(Cl)CNS(=O)(=O)c1ccc(N)cc1,False,False,False
51049749,Nc1ccc(cc1)S(=O)(=O)NCCC(F)Cl,2471.0,Ki (nM),Nc1ccc(S(=O)(=O)NCCC(F)Cl)cc1,False,False,False
50463129,CC1=CC(=O)N(CC(=O)c2ccc(cc2)[N+]([O-])=O)S(=O)(=O)O1,2482.0,Ki (nM),CC1=CC(=O)N(CC(=O)c2ccc([N+](=O)[O-])cc2)S(=O)(=O)O1,False,False,False
51432283,NS(=O)(=O)c1ccc(N\N=C(\CS(=O)(=O)c2ccccc2)c2ccccc2)cc1,2487.0,Ki (nM),NS(=O)(=O)c1ccc(N/N=C(/CS(=O)(=O)c2ccccc2)c2ccccc2)cc1,False,False,False
51143662,NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N2CCN(CC2)C(=O)c2ccccc2)cc1,2492.0,Ki (nM),NS(=O)(=O)c1ccc(N/N=C/c2ccc(N3CCN(C(=O)c4ccccc4)CC3)cc2)cc1,False,False,False
51530877,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)\C=N\OCc1ccc(cc1)S(N)(=O)=O)C(N)=O,2500.0,Ki (nM),CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)/C=N/OCc1ccc(S(N)(=O)=O)cc1)C(N)=O,False,False,False
51243257,NS(=O)(=O)c1nnc(NC(=O)C(\Cc2cccc(Br)c2)=N\OCc2ccccc2)s1,2510.0,Ki (nM),NS(=O)(=O)c1nnc(NC(=O)/C(Cc2cccc(Br)c2)=N/OCc2ccccc2)s1,False,False,False
51346854,COc1ccc(cc1)C(=O)CSc1nccc(Nc2ccc(cc2)S(=O)(=O)Nc2ncccn2)n1,2510.0,Ki (nM),COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)n2)cc1,False,False,False
51203059,Oc1ccccc1CNCCCCCCNCc1ccccc1O,2510.0,Ki (nM),Oc1ccccc1CNCCCCCCNCc1ccccc1O,False,False,False
51449617,NS(=O)(=O)c1ccc2N(Cc3cccc(F)c3)C(=O)C(=O)c2c1,2526.0,Ki (nM),NS(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cccc(F)c1,False,False,False
51394847,COc1ccc(cc1)N1CCN(Cc2cc(=O)oc3cc(OCc4cccc(OC)c4)ccc23)CC1,2550.0,Ki (nM),COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5cccc(OC)c5)ccc34)CC2)cc1,False,False,False
51363094,NS(=O)(=O)c1ccc(cc1)-n1cc(-c2ccc(Cl)cc2)c2c(N\N=C\c3ccc(cc3)[N+]([O-])=O)ncnc12,2553.0,Ki (nM),NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(N/N=C/c4ccc([N+](=O)[O-])cc4)ncnc32)cc1,False,False,False
51045978,NC(=[NH2+])Nc1ccc(cc1)C([O-])=O,2560.0,Ki (nM),N=C(N)Nc1ccc(C(=O)O)cc1,False,False,True
50973185,NS(=O)(=O)c1ccc(cc1)-n1ncc2CSc3cc(ccc3-c12)C(F)(F)F,2570.0,Ki (nM),NS(=O)(=O)c1ccc(-n2ncc3c2-c2ccc(C(F)(F)F)cc2SC3)cc1,False,False,False
51099941,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN([C@H](Cc2ccccc2)C1)C(=O)c1ccc(cc1)S(N)(=O)=O,2626.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccc(S(N)(=O)=O)cc3)[C@H](Cc3ccccc3)C2)cc1,False,False,False
51099884,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(Cc2ccccc2)C[C@H]1Cc1ccccc1,2639.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N2CCN(Cc3ccccc3)C[C@H]2Cc2ccccc2)cc1,False,False,False
50929849,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1,2650.0,Ki (nM),O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,False,False,False
51520590,CCOc1ccc2C(=O)CC3(CCN(CC3)c3ccc(cc3[N+]([O-])=O)S(N)(=O)=O)Oc2c1,2654.0,Ki (nM),CCOc1ccc2c(c1)OC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)CC2=O,False,False,False
51487545,NS(=O)(=O)c1ccc(cc1)N1CN(Cc2ccc(cc2)[N+]([O-])=O)CCS1(=O)=O,2659.0,Ki (nM),NS(=O)(=O)c1ccc(N2CN(Cc3ccc([N+](=O)[O-])cc3)CCS2(=O)=O)cc1,False,False,False
51394846,COc1ccc(cc1)N1CCN(Cc2cc(=O)oc3cc(OCc4ccc(cc4)[N+]([O-])=O)ccc23)CC1,2660.0,Ki (nM),COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5ccc([N+](=O)[O-])cc5)ccc34)CC2)cc1,False,False,False
50708727,NS(=O)(=O)c1ccc(CCN2C(=O)c3cccc(c3C2=O)[N+]([O-])=O)cc1,2667.0,Ki (nM),NS(=O)(=O)c1ccc(CCN2C(=O)c3cccc([N+](=O)[O-])c3C2=O)cc1,False,False,False
51363095,NS(=O)(=O)c1ccc(cc1)-n1cc(-c2ccc(Cl)cc2)c2c(N\N=C\c3cccc(c3)[N+]([O-])=O)ncnc12,2687.0,Ki (nM),NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(N/N=C/c4cccc([N+](=O)[O-])c4)ncnc32)cc1,False,False,False
51363115,COc1ccc(\C=N\c2c(C#N)c(cn2-c2ccc(cc2)S(N)(=O)=O)-c2ccc(Cl)cc2)cc1,2708.0,Ki (nM),COc1ccc(/C=N/c2c(C#N)c(-c3ccc(Cl)cc3)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
50929850,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1,2710.0,Ki (nM),O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,False,False,False
51363110,CN(C)c1ccc(\C=N\c2c(C#N)c(cn2-c2ccc(cc2)S(N)(=O)=O)-c2ccc(Cl)cc2)cc1,2717.0,Ki (nM),CN(C)c1ccc(/C=N/c2c(C#N)c(-c3ccc(Cl)cc3)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
50676090,NS(=O)(=O)c1ccc(NC(=O)OCCCCc2ccc(cc2)N(CCCl)CCCl)cc1,2740.0,Ki (nM),NS(=O)(=O)c1ccc(NC(=O)OCCCCc2ccc(N(CCCl)CCCl)cc2)cc1,False,False,False
50445654,NS(=O)(=O)c1ccc(NC(=O)CSc2nc3sc4CCCCc4c3c(=O)n2CC=C)cc1,2750.0,Ki (nM),C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,False,False,False
51520589,COc1ccc2C(=O)CC3(CCN(CC3)c3ccc(cc3[N+]([O-])=O)S(N)(=O)=O)Oc2c1,2750.0,Ki (nM),COc1ccc2c(c1)OC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)CC2=O,False,False,False
51432291,NS(=O)(=O)c1ccc(N\C=C(/C(=O)c2ccccc2)S(=O)(=O)c2ccccc2)cc1,2756.0,Ki (nM),NS(=O)(=O)c1ccc(N/C=C(\C(=O)c2ccccc2)S(=O)(=O)c2ccccc2)cc1,False,False,False
51141812,NS(=O)(=O)c1ccc(cc1)\N=c1/scc(-c2ccc(Cl)cc2Cl)n1-c1ccccc1,2780.0,Ki (nM),NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3Cl)n2-c2ccccc2)cc1,False,False,False
50836331,NS(=O)(=O)c1ccc(Cn2c(=O)c3ccc4c5c(ccc(c35)c2=O)c(=O)n(Cc2ccc(cc2)S(N)(=O)=O)c4=O)cc1,2783.0,Ki (nM),NS(=O)(=O)c1ccc(CN2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(Cc2ccc(S(N)(=O)=O)cc2)C4=O)cc1,False,False,False
50503036,CN(C)c1ccc(cc1)S(=O)(=O)N[N+]([O-])=O,2790.0,Ki (nM),CN(C)c1ccc(S(=O)(=O)N[N+](=O)[O-])cc1,False,False,False
51243356,NS(=O)(=O)c1ccc(CNC(=O)C(\Cc2cccc(Br)c2)=N\O)cc1,2800.0,Ki (nM),NS(=O)(=O)c1ccc(CNC(=O)/C(Cc2cccc(Br)c2)=N/O)cc1,False,False,False
51583812,C/C(=N\Nc1ccc(C#N)cc1)c1cc2ccccc2c(=O)o1,2800.0,Ki (nM),C/C(=N\Nc1ccc(C#N)cc1)c1cc2ccccc2c(=O)o1,False,False,False
51530876,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)\C=N\OCc1ccc(cc1)S(N)(=O)=O)C(=O)N1CCC[C@H]1C(N)=O,2800.0,Ki (nM),CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)/C=N/OCc1ccc(S(N)(=O)=O)cc1)C(=O)N1CCC[C@H]1C(N)=O,False,False,False
50989494,CN(C)\C=N\c1ncnc2n(CC(=O)Nc3cccc(c3)S(N)(=O)=O)cnc12,2806.0,Ki (nM),CN(C)/C=N/c1ncnc2c1ncn2CC(=O)Nc1cccc(S(N)(=O)=O)c1,False,False,False
51391416,OC1(O)C(=O)c2cc(Br)cc(Br)c2C1=O,2810.0,Ki (nM),O=C1c2cc(Br)cc(Br)c2C(=O)C1(O)O,False,False,False
51228819,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(Br)cc2)[nH]1,2828.0,Ki (nM),Cc1c(-c2nnc(SCC(=O)c3ccc(Br)cc3)[nH]2)nnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
50551256,COc1ccc(cc1)-c1cn2nc(sc2n1)-c1ccc(cc1)S(N)(=O)=O,2830.0,Ki (nM),COc1ccc(-c2cn3nc(-c4ccc(S(N)(=O)=O)cc4)sc3n2)cc1,False,False,False
51127395,NNC(=O)c1nnn(c1-c1cccs1)-c1ccc(cc1)S(N)(=O)=O,2833.0,Ki (nM),NNC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1cccs1,False,False,False
51520601,CCOc1ccc2OC3(CCN(CC3)c3ccc(cc3[N+]([O-])=O)S(N)(=O)=O)CC(=O)c2c1,2837.0,Ki (nM),CCOc1ccc2c(c1)C(=O)CC1(CCN(c3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])CC1)O2,False,False,False
51391409,OC1(O)C(=O)c2ccc(Br)cc2C1=O,2850.0,Ki (nM),O=C1c2ccc(Br)cc2C(=O)C1(O)O,False,False,False
51363119,Nc1c(C#N)c(cn1-c1ccc(cc1)S(N)(=O)=O)-c1ccc(Cl)cc1,2874.0,Ki (nM),N#Cc1c(-c2ccc(Cl)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1N,False,False,False
51050049,CC(=O)OC[C@H]1O[C@@H](CC(=O)C=Cc2ccc(O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,2900.0,Ki (nM),CC(=O)OC[C@H]1O[C@@H](CC(=O)C=Cc2ccc(O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,False,False,False
51127288,NNC(=O)c1nnn(c1-c1ccccn1)-c1ccc(cc1)S(N)(=O)=O,2905.0,Ki (nM),NNC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccn1,False,False,False
51118476,CCn1cc(-c2cc(C(O)=O)n(C)n2)c2ccccc12,2910.0,Ki (nM),CCn1cc(-c2cc(C(=O)O)n(C)n2)c2ccccc21,False,False,False
51432285,NS(=O)(=O)c1ccc(N\N=C(\CS(=O)(=O)c2ccccc2)c2ccc(Cl)cc2)cc1,2910.0,Ki (nM),NS(=O)(=O)c1ccc(N/N=C(/CS(=O)(=O)c2ccccc2)c2ccc(Cl)cc2)cc1,False,False,False
51406761,Cc1ccsc1C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,2920.0,Ki (nM),Cc1ccsc1C(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,False,False,False
51406769,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc2ccccc2o1,2938.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)c3cc4ccccc4o3)CC2)cc1,False,False,False
51333746,Cc1cn([C@H]2C[C@@H]([C@@H](CO)O2)n2cc(CCCOc3ccc4ccc(=O)oc4c3)nn2)c(=O)[nH]c1=O,2948.0,Ki (nM),Cc1cn([C@H]2C[C@H](n3cc(CCCOc4ccc5ccc(=O)oc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,False,False,False
51223145,OB1OCc2ccc(NC3C(Nc4ccc5COB(O)c5c4)C(=O)C3=O)cc12,2967.0,Ki (nM),O=C1C(=O)C(Nc2ccc3c(c2)B(O)OC3)C1Nc1ccc2c(c1)B(O)OC2,False,False,False
51363096,COc1cc(\C=N\Nc2ncnc3n(cc(-c4ccc(Cl)cc4)c23)-c2ccc(cc2)S(N)(=O)=O)ccc1O,2967.0,Ki (nM),COc1cc(/C=N/Nc2ncnc3c2c(-c2ccc(Cl)cc2)cn3-c2ccc(S(N)(=O)=O)cc2)ccc1O,False,False,False
51228804,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)C(=O)NNC(N)=S,2967.0,Ki (nM),Cc1c(C(=O)NNC(N)=S)nnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
51417770,COc1cccc2oc(=O)c(cc12)S(N)(=O)=O,2975.0,Ki (nM),COc1cccc2oc(=O)c(S(N)(=O)=O)cc12,False,False,False
51335749,CC1(C)O[C@@H]2CN(CCCCCCn3cc(CNc4ccc(cc4)S(N)(=O)=O)nn3)C[C@@H](O)[C@@H]2O1,2980.0,Ki (nM),CC1(C)O[C@H]2[C@H](O)CN(CCCCCCn3cc(CNc4ccc(S(N)(=O)=O)cc4)nn3)C[C@H]2O1,False,False,False
51406759,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc2ccccc2c1,2989.0,Ki (nM),NS(=O)(=O)c1ccc(C(=O)N2CCN(C(=O)c3ccc4ccccc4c3)CC2)cc1,False,False,False
50906137,O=c1ccc2cc(C[N+]34CN5CN(CN(C5)C3)C4)ccc2o1,3000.0,Ki (nM),O=c1ccc2cc(C[N+]34CN5CN(CN(C5)C3)C4)ccc2o1,False,False,False
51432293,NS(=O)(=O)c1ccc(N\C=C(/C(=O)c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,3012.0,Ki (nM),NS(=O)(=O)c1ccc(N/C=C(\C(=O)c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,False,False,False
51228750,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(F)cc2)[nH]1,3016.0,Ki (nM),Cc1c(-c2nnc(SCC(=O)c3ccc(F)cc3)[nH]2)nnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
51118481,CCn1cc(-c2cc(C(=O)OC)n(C)n2)c2ccccc12,3020.0,Ki (nM),CCn1cc(-c2cc(C(=O)OC)n(C)n2)c2ccccc21,False,False,False
51363093,CN(C)c1ccc(\C=N\Nc2ncnc3n(cc(-c4ccc(Cl)cc4)c23)-c2ccc(cc2)S(N)(=O)=O)cc1,3031.0,Ki (nM),CN(C)c1ccc(/C=N/Nc2ncnc3c2c(-c2ccc(Cl)cc2)cn3-c2ccc(S(N)(=O)=O)cc2)cc1,False,False,False
51432292,NS(=O)(=O)c1ccc(N\C=C(/C(=O)c2ccc(Br)cc2)S(=O)(=O)c2ccccc2)cc1,3035.0,Ki (nM),NS(=O)(=O)c1ccc(N/C=C(\C(=O)c2ccc(Br)cc2)S(=O)(=O)c2ccccc2)cc1,False,False,False
51386047,COc1ccc(\C=C\C(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc1OC,3036.0,Ki (nM),COc1ccc(/C=C/C(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc1OC,False,False,False
50722350,C=CCOc1cc(=S)oc2ccccc12,3040.0,Ki (nM),C=CCOc1cc(=S)oc2ccccc12,False,False,False
50462234,C=CCOc1cc(=S)oc2ccccc12,3040.0,Ki (nM),C=CCOc1cc(=S)oc2ccccc12,False,False,False
51406767,Cc1ccoc1C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,3045.0,Ki (nM),Cc1ccoc1C(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,False,False,False
51363116,NS(=O)(=O)c1ccc(cc1)-n1cc(c(C#N)c1\N=C\c1ccccc1)-c1ccc(Cl)cc1,3049.0,Ki (nM),N#Cc1c(-c2ccc(Cl)cc2)cn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccccc1,False,False,False
51228759,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(cc2)[N+]([O-])=O)[nH]1,3055.0,Ki (nM),Cc1c(-c2nnc(SCC(=O)c3ccc([N+](=O)[O-])cc3)[nH]2)nnn1-c1ccc(S(N)(=O)=O)cc1,False,False,False
51228761,Cc1c(nnn1-c1ccc(cc1)S(N)(=O)=O)-c1nnc(SCC(=O)c2ccc(C)cc2)[nH]1,3066.0,Ki (nM),Cc1ccc(C(=O)CSc2nnc(-c3nnn(-c4ccc(S(N)(=O)=O)cc4)c3C)[nH]2)cc1,False,False,False
51127748,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]1O,3100.0,Ki (nM),Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]1O,False,False,False
51581033,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccc(F)cc4)cs3)c(=O)oc12,3100.0,Ki (nM),CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccc(F)cc4)cs3)c(=O)oc12,False,False,False
51459071,COc1ccc(\C=C2\SC(=O)N(CC(O)=O)C2=O)cc1,3100.0,Ki (nM),COc1ccc(/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,False,False,False
51459070,OC(=O)CN1C(=O)S\C(=C\c2ccc(Cl)cc2)C1=O,3100.0,Ki (nM),O=C(O)CN1C(=O)S/C(=C/c2ccc(Cl)cc2)C1=O,False,False,False
51243251,NS(=O)(=O)CCNC(=O)C(\Cc1ccc(O)cc1)=N\O,3120.0,Ki (nM),NS(=O)(=O)CCNC(=O)/C(Cc1ccc(O)cc1)=N/O,False,False,False
50989491,NS(=O)(=O)c1cccc(NC(=O)Cn2ccc(=O)[nH]c2=O)c1,3121.0,Ki (nM),NS(=O)(=O)c1cccc(NC(=O)Cn2ccc(=O)[nH]c2=O)c1,False,False,False
