smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,Ki,630.96,nM,CHEMBL1972355,CHEMBL1201862,,active,False,COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,False,False,False
CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,Ki,19952.62,nM,CHEMBL2001641,CHEMBL1201862,,active,False,CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,False,False,False
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Ki,1000.0,nM,CHEMBL24828,CHEMBL1201862,,active,False,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,False,False,False
CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,Ki,398.11,nM,CHEMBL1983715,CHEMBL1201862,,active,False,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,False,False,False
CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,Ki,1995.26,nM,CHEMBL1980763,CHEMBL1201862,,active,False,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,False,False,False
CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,Ki,79432.82,nM,CHEMBL1977931,CHEMBL1201862,,active,False,CC(=O)c1ccccc1-c1ncnc2[nH]ccc12,False,False,False
Nc1nccc2cnc(-c3ccccc3)n12,Ki,5011.87,nM,CHEMBL1969156,CHEMBL1201862,,active,False,Nc1nccc2cnc(-c3ccccc3)n12,False,False,False
c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,Ki,316.23,nM,CHEMBL1998953,CHEMBL1201862,,active,False,c1ccc(-c2c[nH]c3ncnc(N4CCCCC4)c23)cc1,False,False,False
CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12,Ki,100000.0,nM,CHEMBL1999120,CHEMBL1201862,,active,False,CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12,False,False,False
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,Ki,50.12,nM,CHEMBL1972220,CHEMBL1201862,,active,False,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,False,False,False
NC(=O)c1cnn2c(-c3ccccc3)ccnc12,Ki,50118.72,nM,CHEMBL1972583,CHEMBL1201862,,active,False,NC(=O)c1cnn2c(-c3ccccc3)ccnc12,False,False,False
Fc1cccc(CNc2ncnc3[nH]cnc23)c1,Ki,10000.0,nM,CHEMBL2003785,CHEMBL1201862,,active,False,Fc1cccc(CNc2ncnc3[nH]cnc23)c1,False,False,False
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,19.95,nM,CHEMBL1973720,CHEMBL1201862,,active,False,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,1000.0,nM,CHEMBL1999414,CHEMBL1201862,,active,False,CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,False,False,False
O=C1CN=C(c2ccc(F)cc2)c2cn[nH]c2N1,Ki,79432.82,nM,CHEMBL1994056,CHEMBL1201862,,active,False,O=C1CN=C(c2ccc(F)cc2)c2cn[nH]c2N1,False,False,False
Nc1noc2cccc(-c3cccc(O)c3)c12,Ki,1584.89,nM,CHEMBL1970340,CHEMBL1201862,,active,False,Nc1noc2cccc(-c3cccc(O)c3)c12,False,False,False
Cc1nn(C)c2sc3c(=O)[nH]cnc3c12,Ki,100000.0,nM,CHEMBL1967538,CHEMBL1201862,,active,False,Cc1nn(C)c2sc3c(=O)[nH]cnc3c12,False,False,False
CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,Ki,2511.89,nM,CHEMBL2002723,CHEMBL1201862,,active,False,CC(=O)Nc1ccc(-n2nc3ccc(N)nc3n2)cc1,False,False,False
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,19.95,nM,CHEMBL1973720,CHEMBL1201862,,active,False,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,Ki,50.12,nM,CHEMBL1967878,CHEMBL1201862,,active,False,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,False,False,False
Nc1ncnc2sccc12,Ki,15848.93,nM,CHEMBL1972934,CHEMBL1201862,,active,False,Nc1ncnc2sccc12,False,False,False
O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,Ki,501.19,nM,CHEMBL1992581,CHEMBL1201862,,active,False,O=C(Cc1ccc(-c2cccnc2)cc1)Nc1ccc(SC(F)F)cc1,False,False,False
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,Ki,1258.93,nM,CHEMBL2004290,CHEMBL1201862,,active,False,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,False,False,False
O=c1[nH]c2cc(Br)cnc2[nH]1,Ki,50118.72,nM,CHEMBL1975921,CHEMBL1201862,,active,False,O=c1[nH]c2cc(Br)cnc2[nH]1,False,False,False
C=Cc1ccc(-c2cccc3nnc(N)n23)cc1,Ki,12589.25,nM,CHEMBL1983573,CHEMBL1201862,,active,False,C=Cc1ccc(-c2cccc3nnc(N)n23)cc1,False,False,False
O=c1[nH]n2ccccc2c1Br,Ki,2511.89,nM,CHEMBL2004033,CHEMBL1201862,,active,False,O=c1[nH]n2ccccc2c1Br,False,False,False
NC(=O)c1cc2ccncc2s1,Ki,10000.0,nM,CHEMBL1971534,CHEMBL1201862,,active,False,NC(=O)c1cc2ccncc2s1,False,False,False
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1,Ki,1258.93,nM,CHEMBL242865,CHEMBL1201862,,active,False,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc([N+](=O)[O-])cc2)n1,False,False,False
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,Ki,1000.0,nM,CHEMBL1978371,CHEMBL1201862,,active,False,N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,501.19,nM,CHEMBL1978166,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,False,False,False
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,Ki,3162.28,nM,CHEMBL1977814,CHEMBL1201862,,active,False,Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,False,False,False
OCc1cc(-c2ccc3[nH]ncc3c2)on1,Ki,10000.0,nM,CHEMBL1974617,CHEMBL1201862,,active,False,OCc1cc(-c2ccc3[nH]ncc3c2)on1,False,False,False
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,Ki,794.33,nM,CHEMBL1996176,CHEMBL1201862,,active,False,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,False,False,False
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,1995.26,nM,CHEMBL1965660,CHEMBL1201862,,active,False,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,False,False,False
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,Ki,1258.93,nM,CHEMBL1992125,CHEMBL1201862,,active,False,COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,False,False,False
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,Ki,25.12,nM,CHEMBL379975,CHEMBL1201862,,active,False,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,False,False,False
c1cc2c(s1)CCc1cn[nH]c1-2,Ki,31622.78,nM,CHEMBL2001539,CHEMBL1201862,,active,False,c1cc2c(s1)CCc1cn[nH]c1-2,False,False,False
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,6.31,nM,CHEMBL1980995,CHEMBL1201862,,active,False,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,False,False,False
Cc1cc(-c2ncnc3[nH]ccc23)ccc1F,Ki,1258.93,nM,CHEMBL1997041,CHEMBL1201862,,active,False,Cc1cc(-c2ncnc3[nH]ccc23)ccc1F,False,False,False
O=C(Cc1cccs1)Nc1nc2ccccc2s1,Ki,1995.26,nM,CHEMBL1421720,CHEMBL1201862,,active,False,O=C(Cc1cccs1)Nc1nc2ccccc2s1,False,False,False
Nc1nnc2cncc(Cl)n12,Ki,79432.82,nM,CHEMBL1968130,CHEMBL1201862,,active,False,Nc1nnc2cncc(Cl)n12,False,False,False
CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,Ki,1000.0,nM,CHEMBL1996649,CHEMBL1201862,,active,False,CCN(CC)CCCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,False,False,False
O=c1[nH]cnc2c(Cl)cccc12,Ki,50118.72,nM,CHEMBL1949855,CHEMBL1201862,,active,False,O=c1[nH]cnc2c(Cl)cccc12,False,False,False
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,Ki,39.81,nM,CHEMBL1990885,CHEMBL1201862,,active,False,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,False,False,False
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Ki,1995.26,nM,CHEMBL191003,CHEMBL1201862,,active,False,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,False,False,False
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,Ki,1584.89,nM,CHEMBL1973359,CHEMBL1201862,,active,False,NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,False,False,False
Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,Ki,100.0,nM,CHEMBL1988581,CHEMBL1201862,,active,False,Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,False,False,False
CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1,Ki,79.43,nM,CHEMBL2006564,CHEMBL1201862,,active,False,CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1,False,False,False
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,31.62,nM,CHEMBL1986943,CHEMBL1201862,,active,False,OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,False,False,False
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,Ki,125.89,nM,CHEMBL1979690,CHEMBL1201862,,active,False,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,False,False,False
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,501.19,nM,CHEMBL1978166,CHEMBL1201862,,active,False,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,False,False,False
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Ki,125.89,nM,CHEMBL522892,CHEMBL1201862,,active,False,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,False,False,False
CC(=O)c1cccc(-c2ccc3nccn3n2)c1,Ki,39810.72,nM,CHEMBL1994159,CHEMBL1201862,,active,False,CC(=O)c1cccc(-c2ccc3nccn3n2)c1,False,False,False
