smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag
CCS(=O)(=O)Nc1cccc2c1CCC2c1c[nH]cn1,Ki,1995.26,nM,CHEMBL111771,CHEMBL1148329,,,False
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1,Ki,891.25,nM,CHEMBL326702,CHEMBL1148329,,,False
Oc1cccc2c1CCCC2c1c[nH]cn1,Ki,144.54,nM,CHEMBL317912,CHEMBL1148329,,,False
CCS(=O)(=O)Nc1ccc2c(c1)C(c1c[nH]cn1)CCC2,Ki,1348.96,nM,CHEMBL327116,CHEMBL1148329,,,False
CS(=O)(=O)Nc1c(O)ccc2c1CCCC2c1c[nH]cn1,Ki,2511.89,nM,CHEMBL108804,CHEMBL1148329,,,False
CCS(=O)(=O)Nc1cc(C2CCCCC2)cc2c1CCCC2c1c[nH]cn1,Ki,891.25,nM,CHEMBL111685,CHEMBL1148329,,,False
CCS(=O)(=O)Nc1cccc(CC2CN=CN2)c1,Ki,10000.0,nM,CHEMBL111412,CHEMBL1148329,,,False
CS(=O)(=O)Nc1cccc2c1CCCC2C1=NCCN1,Ki,7413.1,nM,CHEMBL109755,CHEMBL1148329,,,False
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1C,Ki,8128.31,nM,CHEMBL111734,CHEMBL1148329,,,False
Cn1cnc(C2CCCc3c(NS(C)(=O)=O)cccc32)c1,Ki,2041.74,nM,CHEMBL111584,CHEMBL1148329,,,False
CS(=O)(=O)Nc1cccc2c1CCC[C@H]2c1c[nH]cn1,Ki,1995.26,nM,CHEMBL2111710,CHEMBL1148329,,,False
CS(=O)(=O)Nc1cccc2c1CCCCC2c1c[nH]cn1,Ki,10000.0,nM,CHEMBL322492,CHEMBL1148329,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(C#N)cc54)c3=O)C[C@@H]21,Ki,14.3,nM,CHEMBL41155,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]21,Ki,120.0,nM,CHEMBL43909,CHEMBL1132919,,,False
COc1cccc2c1C1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC1CC2,Ki,7.82,nM,CHEMBL434591,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5nc(C)cnc54)c3=O)C[C@@H]21,Ki,13.5,nM,CHEMBL297218,CHEMBL1132919,,,False
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,Ki,0.69,nM,CHEMBL611,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cc(C(F)(F)F)ccc54)c3=O)C[C@@H]21,Ki,23.8,nM,CHEMBL43234,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(Cl)nc54)c3=O)C[C@@H]21,Ki,4.15,nM,CHEMBL295741,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC21,Ki,14.5,nM,CHEMBL40564,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5c(OC)ccnc54)c3=O)C[C@@H]21,Ki,6.69,nM,CHEMBL287928,CHEMBL1132919,,,False
COc1ccc2sc3c(=O)n(CCN4C[C@@H]5CCc6c(OC)cccc6[C@@H]5C4)c(=O)[nH]c3c2n1,Ki,3.0,nM,CHEMBL41234,CHEMBL1132919,,,False
COC(=O)c1ccc2sc3c(=O)n(CCN4C[C@@H]5CCc6c(OC)cccc6[C@@H]5C4)c(=O)[nH]c3c2c1,Ki,14.3,nM,CHEMBL43573,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)C[C@@H]21,Ki,3.39,nM,CHEMBL40650,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5nc(C)c(C)nc54)c3=O)C[C@@H]21,Ki,13.9,nM,CHEMBL290243,CHEMBL1132919,,,False
COc1cnc2sc3c(=O)n(CCN4C[C@@H]5CCc6c(OC)cccc6[C@@H]5C4)c(=O)[nH]c3c2n1,Ki,3.73,nM,CHEMBL441032,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC21,Ki,2.57,nM,CHEMBL289361,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cc(C(N)=O)ccc54)c3=O)C[C@@H]21,Ki,0.86,nM,CHEMBL291073,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(Cl)cc54)c3=O)C[C@@H]21,Ki,1.91,nM,CHEMBL41444,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccc(Cl)c54)c3=O)C[C@@H]21,Ki,3.15,nM,CHEMBL291154,CHEMBL1132919,,,False
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,Ki,0.2,nM,CHEMBL836,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ncccc54)c3=O)C[C@@H]21,Ki,6.12,nM,CHEMBL291262,CHEMBL1132919,,,False
COc1ccc2c(c1)C1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC1CC2,Ki,37.9,nM,CHEMBL43921,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cnccc54)c3=O)C[C@@H]21,Ki,3.33,nM,CHEMBL40754,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccc(OC)c54)c3=O)C[C@@H]21,Ki,3.1,nM,CHEMBL41344,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(C(=O)N(C)C)cc54)c3=O)C[C@@H]21,Ki,1.7,nM,CHEMBL290519,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5nccnc54)c3=O)C[C@@H]21,Ki,12.5,nM,CHEMBL288530,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCCCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC21,Ki,9.95,nM,CHEMBL289758,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5c(Cl)ccnc54)c3=O)C[C@@H]21,Ki,61.6,nM,CHEMBL289437,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccc(C)c54)c3=O)C[C@@H]21,Ki,6.95,nM,CHEMBL39037,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(C(N)=O)cc54)c3=O)C[C@@H]21,Ki,6.34,nM,CHEMBL290388,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5nc(-c6ccccc6)cnc54)c3=O)C[C@@H]21,Ki,1853.0,nM,CHEMBL296711,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5c(C#N)cccc54)c3=O)C[C@@H]21,Ki,26.9,nM,CHEMBL289627,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)C[C@@H]21,Ki,14.01,nM,CHEMBL2112073,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc([N+](=O)[O-])cc54)c3=O)C[C@@H]21,Ki,8.49,nM,CHEMBL40819,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cccc(C#N)c54)c3=O)C[C@@H]21,Ki,35.8,nM,CHEMBL289166,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)C[C@@H]21,Ki,2.62,nM,CHEMBL2112073,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ncncc54)c3=O)C[C@@H]21,Ki,15.5,nM,CHEMBL288678,CHEMBL1132919,,,False
COc1ccc2c(c1)CCC1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC21,Ki,119.0,nM,CHEMBL41332,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC21,Ki,2.25,nM,CHEMBL288809,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(oc5ccccc54)c3=O)CC21,Ki,5.39,nM,CHEMBL417890,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccc(C)cc54)c3=O)C[C@@H]21,Ki,4.26,nM,CHEMBL40310,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cc(C#N)ccc54)c3=O)C[C@@H]21,Ki,6.2,nM,CHEMBL40780,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ccncc54)c3=O)C[C@@H]21,Ki,4.63,nM,CHEMBL287965,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5ncc(Cl)nc54)c3=O)C[C@@H]21,Ki,35.1,nM,CHEMBL290387,CHEMBL1132919,,,False
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(sc5ccccc54)c3=O)CC21,Ki,3.43,nM,CHEMBL289361,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5cncnc54)c3=O)C[C@@H]21,Ki,15.9,nM,CHEMBL40896,CHEMBL1132919,,,False
COc1cccc2c1CC[C@H]1CN(CCn3c(=O)[nH]c4c(sc5c(Cl)cccc54)c3=O)C[C@@H]21,Ki,1220.0,nM,CHEMBL41396,CHEMBL1132919,,,False
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1,Ki,880.0,nM,CHEMBL326702,CHEMBL1135819,,,False
CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,2900.0,nM,CHEMBL109783,CHEMBL1135819,,,False
COc1ccc(OC)c(C(O)CN)c1,Ki,6900.0,nM,CHEMBL1076,CHEMBL1135819,,,False
C[C@H](N)[C@H](O)c1ccccc1,Ki,9600.0,nM,CHEMBL136560,CHEMBL1135819,,,False
CN1CCC(CCN2CCC(c3cn(-c4ccc(F)cc4)c4ccc(-c5ncn(C)n5)cc34)CC2)C1=O,Ki,8.8,nM,CHEMBL97333,CHEMBL1145103,,,False
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,Ki,0.83,nM,CHEMBL2,CHEMBL1145103,,,False
Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCC#N)CC2)cn3-c2ccc(F)cc2)n1,Ki,3.2,nM,CHEMBL420997,CHEMBL1145103,,,False
C[C@H](CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O,Ki,170.0,nM,CHEMBL98241,CHEMBL1145103,,,False
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCOC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,0.69,nM,CHEMBL97242,CHEMBL1145103,,,False
Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,6.9,nM,CHEMBL327527,CHEMBL1145103,,,False
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,Ki,220.0,nM,CHEMBL597,CHEMBL1145103,,,False
CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,0.93,nM,CHEMBL64875,CHEMBL1145103,,,False
Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCN4CCOC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,3.2,nM,CHEMBL313424,CHEMBL1145103,,,False
COc1cc2nc(N3CCN(C(=O)c4ccco4)C4CCCCC43)nc(N)c2cc1OC,Ki,0.46,nM,CHEMBL97698,CHEMBL1145103,,,False
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Ki,0.33,nM,CHEMBL12713,CHEMBL1145103,,,False
O=C1OCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,Ki,1.8,nM,CHEMBL95175,CHEMBL1145103,,,False
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,1.1,nM,CHEMBL319352,CHEMBL1145103,,,False
N#CCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,Ki,4.6,nM,CHEMBL317333,CHEMBL1145103,,,False
Cn1ccc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,4.0,nM,CHEMBL93923,CHEMBL1145103,,,False
CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,0.22,nM,CHEMBL303313,CHEMBL1145103,,,False
Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCn4c(=O)[nH]c5ccccc5c4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,0.39,nM,CHEMBL318901,CHEMBL1145103,,,False
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Ki,0.33,nM,CHEMBL12713,CHEMBL1255222,,,False
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,1.1,nM,CHEMBL319352,CHEMBL1255222,,,False
Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,Ki,6.0,nM,CHEMBL328187,CHEMBL1255222,,,False
NCc1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,Ki,1.1,nM,CHEMBL1259172,CHEMBL1255222,,,False
CC(=O)NCc1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,Ki,2.0,nM,CHEMBL1259187,CHEMBL1255222,,,False
Cn1nnc(Cc2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,0.56,nM,CHEMBL1259188,CHEMBL1255222,,,False
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,Ki,1.9,nM,CHEMBL1259203,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,0.56,nM,CHEMBL64249,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(C)n4)cc32)CC1,Ki,0.35,nM,CHEMBL1259216,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnnn4C)cc32)CC1,Ki,0.36,nM,CHEMBL1259217,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccnn4C)cc32)CC1,Ki,0.32,nM,CHEMBL1259231,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccn(C)n4)cc32)CC1,Ki,0.25,nM,CHEMBL1259232,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,Ki,0.2,nM,CHEMBL1258987,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ncn(C)n4)cc32)CC1,Ki,1.2,nM,CHEMBL1258988,CHEMBL1255222,,,False
Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)s1,Ki,0.72,nM,CHEMBL1259005,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccccn4)cc32)CC1,Ki,1.6,nM,CHEMBL1259006,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cccnc4)cc32)CC1,Ki,0.26,nM,CHEMBL1259023,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccncc4)cc32)CC1,Ki,1.9,nM,CHEMBL1259024,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cncnc4)cc32)CC1,Ki,0.17,nM,CHEMBL1259042,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccccc4)cc32)CC1,Ki,0.4,nM,CHEMBL1259043,CHEMBL1255222,,,False
Cc1ccccc1-c1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,Ki,4.9,nM,CHEMBL1259062,CHEMBL1255222,,,False
Cc1cccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c1,Ki,0.95,nM,CHEMBL1259063,CHEMBL1255222,,,False
Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)cc1,Ki,0.82,nM,CHEMBL1259079,CHEMBL1255222,,,False
Cc1cccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c1C,Ki,1.2,nM,CHEMBL1259080,CHEMBL1255222,,,False
Cc1cccc(C)c1-c1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,Ki,6.9,nM,CHEMBL1259097,CHEMBL1255222,,,False
Cc1cc(C)c(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c(C)c1,Ki,1.8,nM,CHEMBL1259098,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(C#N)cc32)CC1,Ki,0.088,nM,CHEMBL1259112,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(CN)cc32)CC1,Ki,0.039,nM,CHEMBL1259113,CHEMBL1255222,,,False
CC(=O)NCc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.081,nM,CHEMBL1259144,CHEMBL1255222,,,False
CC(C)C(=O)NCc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.31,nM,CHEMBL1259145,CHEMBL1255222,,,False
CN1CCN(C2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1,Ki,0.52,nM,CHEMBL1259158,CHEMBL1255222,,,False
CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,0.42,nM,CHEMBL64875,CHEMBL1255222,,,False
CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,0.009,nM,CHEMBL303313,CHEMBL1255222,Outside typical range,,True
CC(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.9,nM,CHEMBL1259173,CHEMBL1255222,,,False
CC(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.42,nM,CHEMBL1259174,CHEMBL1255222,,,False
CC(C)C(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.27,nM,CHEMBL1259189,CHEMBL1255222,,,False
CC(C)C(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,Ki,0.2,nM,CHEMBL1259190,CHEMBL1255222,,,False
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1,Ki,891.25,nM,CHEMBL326702,CHEMBL3046380,,,False
CCS(=O)(=O)Nc1cccc(Cc2c[nH]cn2)c1C,Ki,8128.31,nM,CHEMBL111734,CHEMBL3046380,,,False
Cn1cnc(C2CCCc3c(NS(C)(=O)=O)cccc32)c1,Ki,1047.13,nM,CHEMBL111584,CHEMBL3046380,,,False
CS(=O)(=O)Nc1cccc2c1CCCCC2c1c[nH]cn1,Ki,10000.0,nM,CHEMBL322492,CHEMBL3046380,,,False
CCS(=O)(=O)Nc1cccc2c1CCC2c1c[nH]cn1,Ki,1995.26,nM,CHEMBL111771,CHEMBL3046380,,,False
Nc1cccc2c1CCCC2c1c[nH]cn1,Ki,524.81,nM,CHEMBL323402,CHEMBL3046380,,,False
COC(=O)Nc1cccc2c1CCCC2c1c[nH]cn1,Ki,10000.0,nM,CHEMBL109827,CHEMBL3046380,,,False
CCS(=O)(=O)Nc1cccc2c1CCC[C@H]2c1c[nH]cn1,Ki,1318.26,nM,CHEMBL2261355,CHEMBL3046380,,,False
CCS(=O)(=O)Nc1cccc2c1CCCC2c1c[nH]cn1,Ki,6918.31,nM,CHEMBL111496,CHEMBL3046380,,,False
CS(=O)(=O)Nc1cccc2c1CCCC2c1c[nH]cn1,Ki,4677.35,nM,CHEMBL111554,CHEMBL3046380,,,False
CS(=O)(=O)Nc1c(O)ccc2c1CCCC2c1c[nH]cn1,Ki,2511.89,nM,CHEMBL108804,CHEMBL3046380,,,False
CN(c1c(O)ccc2c1CCCC2C1=NCCN1)S(C)(=O)=O,Ki,15848.93,nM,CHEMBL2261354,CHEMBL3046380,,,False
CS(=O)(=O)Nc1cccc2c1CCCC2C1=NCCN1,Ki,7413.1,nM,CHEMBL109755,CHEMBL3046380,,,False
COc1ccc2c(c1NS(C)(=O)=O)CCCC2C1=NCCN1,Ki,3467.37,nM,CHEMBL2261353,CHEMBL3046380,,,False
NC(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,10000.0,nM,CHEMBL2261352,CHEMBL3046380,,,False
COC(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,10000.0,nM,CHEMBL2261351,CHEMBL3046380,,,False
CCCS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,3090.3,nM,CHEMBL2261348,CHEMBL3046380,,,False
CCS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,4265.8,nM,CHEMBL2261347,CHEMBL3046380,,,False
Br.CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,Ki,2951.21,nM,CHEMBL2261346,CHEMBL3046380,,,False
COc1ccc(OC)c(C(O)CN)c1,Ki,6918.31,nM,CHEMBL1076,CHEMBL3046380,,,False
CC(N)C(O)c1ccccc1,Ki,9549.93,nM,CHEMBL61006,CHEMBL3046380,,,False
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncn(C)n4)cc23)CC1,Ki,6.4,nM,CHEMBL2326175,CHEMBL2321719,,,False
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,Ki,1.9,nM,CHEMBL1259203,CHEMBL2321719,,,False
Cn1cc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)nn1,Ki,6.0,nM,CHEMBL328187,CHEMBL2321719,,,False
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,1.1,nM,CHEMBL319352,CHEMBL2321719,,,False
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Ki,0.33,nM,CHEMBL12713,CHEMBL2321719,,,False
