smiles,standard_type,value,units,chembl_id,document_chembl_id,data_validity_comment,activity_comment,warning_flag
C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,58.0,nM,CHEMBL3349856,CHEMBL1134295,,,False
C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,Ki,110.0,nM,CHEMBL1630267,CHEMBL1134295,,,False
C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,25.0,nM,CHEMBL3349864,CHEMBL1134295,,,False
C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,21.0,nM,CHEMBL1629806,CHEMBL1134295,,,False
C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,Ki,250.0,nM,CHEMBL1630266,CHEMBL1134295,,,False
CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,60.0,nM,CHEMBL2111917,CHEMBL1134295,,,False
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,Ki,1000.0,nM,CHEMBL1630911,CHEMBL1134295,,,False
C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,120.0,nM,CHEMBL2311169,CHEMBL1134295,,,False
CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,Ki,90.0,nM,CHEMBL38472,CHEMBL1123885,,,False
CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,Ki,200.0,nM,CHEMBL38472,CHEMBL1123885,,,False
CC12CCC3C(C1CCC2=O)[C@H](Cc1ccccc1)CC1=CC(=O)CCC13C,Ki,18.9,nM,CHEMBL98463,CHEMBL1128481,,,False
CC12CCC3C(C1CCC2=O)[C@H](CCc1ccccc1)CC1=CC(=O)CCC13C,Ki,13.1,nM,CHEMBL99204,CHEMBL1128481,,,False
C[C@]12CCC(=O)C=C1C[C@@H](CCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,16.5,nM,CHEMBL3349657,CHEMBL1128481,,,False
C[C@]12CCC(=O)C=C1C[C@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,40.2,nM,CHEMBL3349655,CHEMBL1128481,,,False
C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,Ki,39.5,nM,CHEMBL3349658,CHEMBL1128481,,,False
C[C@]12CCC(=O)C=C1C[C@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,44.5,nM,CHEMBL3349656,CHEMBL1128481,,,False
C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,Ki,36.0,nM,CHEMBL3349659,CHEMBL1128481,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,18.0,nM,CHEMBL3245357,CHEMBL1128481,,,False
C[C@]12C=CC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,10.0,nM,CHEMBL3349548,CHEMBL1149926,,,False
C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,4.0,nM,CHEMBL2105261,CHEMBL1124665,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CBr)C1CCC2=O,Ki,1130.0,nM,CHEMBL298172,CHEMBL1125704,,,False
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,Ki,35000.0,nM,CHEMBL1571,CHEMBL1124665,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CCl)C1CCC2=O,Ki,63.0,nM,CHEMBL48160,CHEMBL1125704,,,False
C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,Ki,65.8,nM,CHEMBL113739,CHEMBL1130177,,,False
C[C@]12CCC3C(CCC4=CC(=O)[C@H]5CC[C@]43C5)C1CCC2=O,Ki,70.0,nM,CHEMBL300921,CHEMBL1125704,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CBr)C1CCC2=O,Ki,27.0,nM,CHEMBL298172,CHEMBL1125704,,,False
C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,Ki,37.0,nM,CHEMBL113121,CHEMBL1130177,,,False
C[C@]12CCC3C(CCC4=CC(=O)[C@H]5C[C@@H](O)[C@]43C5)C1CCC2=O,Ki,870.0,nM,CHEMBL297073,CHEMBL1125704,,,False
C[C@]12CCC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,16.5,nM,CHEMBL3349549,CHEMBL1149926,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,18.0,nM,CHEMBL3245357,CHEMBL1149926,,,False
C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,Ki,10.0,nM,CHEMBL113082,CHEMBL1130177,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(O)CI)C1CCC2=O,Ki,11.0,nM,CHEMBL48460,CHEMBL1125704,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,13.1,nM,CHEMBL3349550,CHEMBL1149926,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(=O)CBr)C1CCC2=O,Ki,190.0,nM,CHEMBL416282,CHEMBL1125704,,,False
C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,15.2,nM,CHEMBL2105261,CHEMBL1130177,,,False
CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCCC2=O,Ki,10.2,nM,CHEMBL304515,CHEMBL1124665,,,False
C[C@]12CCC3C(CCC4=CC(=O)[C@H]5C[C@H](O)[C@]43C5)C1CCC2=O,Ki,926.0,nM,CHEMBL296617,CHEMBL1125704,,,False
C#CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,Ki,47.6,nM,CHEMBL109211,CHEMBL1130177,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CO3)C1CCC2=O,Ki,7.0,nM,CHEMBL26093,CHEMBL1125662,,,False
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@H]3CO3)[C@@H]1CCC2=O,Ki,86.0,nM,CHEMBL2113269,CHEMBL1125662,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CS3)C1CCC2=O,Ki,1.0,nM,CHEMBL281433,CHEMBL1125662,,,False
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@@H]3CO3)[C@@H]1CCC2=O,Ki,753.0,nM,CHEMBL2113268,CHEMBL1125662,,,False
Nc1ccc(SC[C@H]2CO[C@@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,Ki,13.0,nM,CHEMBL305220,CHEMBL1127068,,,False
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@@H]3CS3)[C@@H]1CCC2=O,Ki,206.0,nM,CHEMBL2113276,CHEMBL1125662,,,False
Nc1ccc(SC[C@@H]2CO[C@](CCc3ccc(Cl)cc3)(Cn3ccnc3)O2)cc1,Ki,7.6,nM,CHEMBL70611,CHEMBL1127068,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CS3)C1CCC2=O,Ki,75.0,nM,CHEMBL282580,CHEMBL1125662,,,False
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C[C@H]3CS3)[C@@H]1CCC2=O,Ki,22.0,nM,CHEMBL2113272,CHEMBL1125662,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CO3)C1CCC2=O,Ki,75.0,nM,CHEMBL28806,CHEMBL1125662,,,False
CC(=O)OCC12CCCC=C1CCC1C3CCC(=O)C3(C)CCC12,Ki,289.0,nM,CHEMBL309656,CHEMBL1125884,,,False
CC12CCC3C(CCC4=CCCCC43C(F)F)C1CCC2=O,Ki,443.0,nM,CHEMBL83835,CHEMBL1125884,,,False
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,Ki,13.0,nM,CHEMBL1629805,CHEMBL1125884,,,False
CC12CCC3C(CCC4=CCCCC43C)C1C[C@H](Br)C2=O,Ki,455.0,nM,CHEMBL81134,CHEMBL1125884,,,False
C#CC(O)C12CCCC=C1CCC1C3CCC(=O)C3(C)CCC12,Ki,7750.0,nM,CHEMBL82981,CHEMBL1125884,,,False
C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,37.0,nM,CHEMBL1629804,CHEMBL1125884,,,False
CC12CCC3C(CCC4=CCCCC43CO)C1CCC2O,Ki,170.0,nM,CHEMBL440691,CHEMBL1125884,,,False
CC12CCC3C(CCC4=CCCCC43C)C1C[C@@H](Br)C2=O,Ki,228.0,nM,CHEMBL83422,CHEMBL1125884,,,False
CC12CCCC=C1CCC1C2CCC2(C)C(O)CCC12,Ki,830.0,nM,CHEMBL439950,CHEMBL1125884,,,False
C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,6.8,nM,CHEMBL1629804,CHEMBL1129695,,,False
CCCCC[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,44.0,nM,CHEMBL307006,CHEMBL1129695,,,False
C[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,0.14,nM,CHEMBL73367,CHEMBL1129695,,,False
CCCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,400.0,nM,CHEMBL305630,CHEMBL1129695,,,False
CCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,51.0,nM,CHEMBL70317,CHEMBL1129695,,,False
CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,43.0,nM,CHEMBL307690,CHEMBL1129695,,,False
CC12CCCC=C1CCC1C2CCC2(C)C1CC[C@@H]2O,Ki,0.045,nM,CHEMBL73279,CHEMBL1129695,,,False
CCC[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,2.9,nM,CHEMBL69891,CHEMBL1129695,,,False
CC12CCC3C(C[C@H](O)C4=CCCCC43C)C1CCC2=O,Ki,21.0,nM,CHEMBL307643,CHEMBL1129695,,,False
C[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,3.1,nM,CHEMBL310735,CHEMBL1129695,,,False
CO[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,12.0,nM,CHEMBL308537,CHEMBL1129695,,,False
CO[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,12.0,nM,CHEMBL307581,CHEMBL1129695,,,False
C[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,0.38,nM,CHEMBL70959,CHEMBL1129695,,,False
C[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,5.3,nM,CHEMBL305205,CHEMBL1129695,,,False
CCC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,5.5,nM,CHEMBL73071,CHEMBL1129695,,,False
CCCCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,1200.0,nM,CHEMBL72415,CHEMBL1129695,,,False
CCCCCCCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,4100.0,nM,CHEMBL74295,CHEMBL1129695,,,False
CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,43.0,nM,CHEMBL70436,CHEMBL1129695,,,False
CCCCCCCC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,2600.0,nM,CHEMBL72538,CHEMBL1129695,,,False
CC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,0.34,nM,CHEMBL306022,CHEMBL1129695,,,False
CC(=O)O[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,18.0,nM,CHEMBL72228,CHEMBL1129695,,,False
CC12CCC3C(C[C@@H](O)C4=CCCCC43C)C1CCC2=O,Ki,6.0,nM,CHEMBL73993,CHEMBL1129695,,,False
CC(=O)O[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,24.0,nM,CHEMBL304770,CHEMBL1129695,,,False
CCCCC[C@@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,100.0,nM,CHEMBL73219,CHEMBL1129695,,,False
CC[C@H]1CC2C(CCC3(C)C(O)CCC23)C2(C)CCCC=C12,Ki,0.18,nM,CHEMBL74339,CHEMBL1129695,,,False
CCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCCC=C12,Ki,30.0,nM,CHEMBL304305,CHEMBL1129695,,,False
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,Ki,20.0,nM,CHEMBL283196,CHEMBL1124997,,,False
CSC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,1.0,nM,CHEMBL101540,CHEMBL1124997,,,False
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,Ki,600.0,nM,CHEMBL488,CHEMBL1124997,,,False
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,320.0,nM,CHEMBL1078534,CHEMBL1124997,,,False
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Ki,65000.0,nM,CHEMBL157101,CHEMBL1124997,,,False
CCC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,3000.0,nM,CHEMBL101595,CHEMBL1124997,,,False
C/C=C/[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,56.0,nM,CHEMBL99706,CHEMBL1124997,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(I)cc1)C1C2CC[C@]2(C)C(=O)CCC12,Ki,12.0,nM,CHEMBL319961,CHEMBL1124997,,,False
C[C@]12CCC(=O)C=C1[C@H](Br)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC(=O)CBr,Ki,25000.0,nM,CHEMBL101893,CHEMBL1124997,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CO3)C1CCC2=O,Ki,7.0,nM,CHEMBL26093,CHEMBL1124997,,,False
CC1(C)C[C@@]2(C)C(=CC1=O)CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,2.3,nM,CHEMBL421018,CHEMBL1124997,,,False
C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,37.0,nM,CHEMBL1629804,CHEMBL1124997,,,False
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)OC[C@@H]12,Ki,390.0,nM,CHEMBL3085491,CHEMBL1124997,,,False
O=c1cc(-c2ccccc2)oc2c1ccc1ccc(O)cc12,Ki,5.0,nM,CHEMBL329500,CHEMBL1124997,,,False
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,50.0,nM,CHEMBL132530,CHEMBL1124997,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(NC(=O)CBr)cc1)C1C2CC[C@]2(C)C(=O)CCC12,Ki,33000.0,nM,CHEMBL100615,CHEMBL1124997,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CS3)C1CCC2=O,Ki,75.0,nM,CHEMBL282580,CHEMBL1124997,,,False
C=C1C=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CC1,Ki,4.7,nM,CHEMBL98105,CHEMBL1124997,,,False
C[C@]12C=CC(=O)C=C1CCC1C2CC[C@]2(C)OC(=O)CCC12,Ki,35000.0,nM,CHEMBL99370,CHEMBL1124997,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C3CO3)C1CCC2=O,Ki,75.0,nM,CHEMBL28806,CHEMBL1124997,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]43C3CS3)C1CCC2=O,Ki,1.0,nM,CHEMBL281433,CHEMBL1124997,,,False
C[C@@]12CCCC1C1CCC3=CC(=O)C=C[C@]3(C)C1CC2,Ki,1100.0,nM,CHEMBL101947,CHEMBL1124997,,,False
C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,3.0,nM,CHEMBL98685,CHEMBL1124997,,,False
CC[C@]12CCC(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,9.0,nM,CHEMBL319108,CHEMBL1124997,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C(F)F)C1CCC2=O,Ki,1.0,nM,CHEMBL98998,CHEMBL1124997,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N=[N+]=[N-])cc1)C1C2CC[C@]2(C)C(=O)CCC12,Ki,1.3,nM,CHEMBL98537,CHEMBL1124997,,,False
C[C@]12CCC(=O)C=C1C[C@@H](Sc1ccc(N=[N+]=[N-])cc1)C1C2CC[C@]2(C)C(=O)CCC12,Ki,890.0,nM,CHEMBL98537,CHEMBL1124997,,,False
C[C@]12C=CC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,180.0,nM,CHEMBL2311178,CHEMBL1124997,,,False
N#Cc1ccc(C2CCCc3cncn32)cc1,Ki,1.5,nM,CHEMBL9298,CHEMBL1124997,,,False
C[C@]12CCC(=O)C(N)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,37.0,nM,CHEMBL101323,CHEMBL1124997,,,False
CC12CCC3C(C(CCc4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,174.0,nM,CHEMBL269590,CHEMBL1124919,,,False
CC12CCC3C(C(Cc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,88.0,nM,CHEMBL9478,CHEMBL1124919,,,False
CC12CCC3C(C(CCc4ccc(N)cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,88.0,nM,CHEMBL266297,CHEMBL1124919,,,False
CC12CCC3C(C(Cc4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,61.0,nM,CHEMBL267433,CHEMBL1124919,,,False
CC12CCC3C(C(c4ccccc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,1424.0,nM,CHEMBL266788,CHEMBL1124919,,,False
CC12CCC3C(C(CCc4ccc([N+](=O)[O-])cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,95.0,nM,CHEMBL429788,CHEMBL1124919,,,False
CC12CCC3C(C(Cc4ccc([N+](=O)[O-])cc4)=CC4=CC(=O)CCC43C)C1CCC2=O,Ki,94.0,nM,CHEMBL9400,CHEMBL1124919,,,False
CC(=O)SC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,Ki,73.0,nM,CHEMBL152237,CHEMBL1123161,,,False
CC12CCC3C(CCC4=C(Sc5ccccc5)C(=O)CCC43C)C1CCC2=O,Ki,36.0,nM,CHEMBL336387,CHEMBL1123161,,,False
CSC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,Ki,59.0,nM,CHEMBL346952,CHEMBL1123161,,,False
CC12CCC3C(CCC4=C(Sc5ccc(N)cc5)C(=O)CCC43C)C1CCC2=O,Ki,18.0,nM,CHEMBL346234,CHEMBL1123161,,,False
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,54.0,nM,CHEMBL132530,CHEMBL1123161,,,False
CCCSC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,Ki,65.0,nM,CHEMBL154918,CHEMBL1123161,,,False
CCSC1=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)CCC1=O,Ki,41.0,nM,CHEMBL154104,CHEMBL1123161,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43S)C1CC[C@@H]2O,Ki,100.0,nM,CHEMBL67456,CHEMBL1124325,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43CS)C1CCC2=O,Ki,47.0,nM,CHEMBL445362,CHEMBL1124325,,,False
C#CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,6.2,nM,CHEMBL2105261,CHEMBL1124325,,,False
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,542.0,nM,CHEMBL132530,CHEMBL1124325,,,False
C[C@]12C[C@@H](S)C(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12,Ki,3100.0,nM,CHEMBL66775,CHEMBL1124325,,,False
C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43S)C1CCC2=O,Ki,28.0,nM,CHEMBL67441,CHEMBL1124325,,,False
CCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,Ki,50.0,nM,CHEMBL174407,CHEMBL1124116,,,False
CCCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,Ki,20.0,nM,CHEMBL26651,CHEMBL1124116,,,False
Nc1ccc(C23CC2C(=O)NC3=O)cc1,Ki,1200.0,nM,CHEMBL287574,CHEMBL1124116,,,False
CCCCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,Ki,1.5,nM,CHEMBL174909,CHEMBL1124116,,,False
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,Ki,1800.0,nM,CHEMBL488,CHEMBL1124116,,,False
COC(=O)C1(C)CCC2C(CCC3=CC(=O)C=CC32C)C1C,Ki,103000.0,nM,CHEMBL423772,CHEMBL1124424,Outside typical range,,True
CCCCCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,7.8,nM,CHEMBL268918,CHEMBL1129505,,,False
CC1(C=O)CCC2C(CCC3=CC(=O)C=CC32C)C1,Ki,3980.0,nM,CHEMBL158600,CHEMBL1124424,,,False
CCCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,20.0,nM,CHEMBL268209,CHEMBL1129505,,,False
CCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,22.0,nM,CHEMBL8333,CHEMBL1129505,,,False
CCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,339.0,nM,CHEMBL8333,CHEMBL1129505,,,False
CCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,25.0,nM,CHEMBL266532,CHEMBL1129505,,,False
CCCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,650.0,nM,CHEMBL266532,CHEMBL1129505,,,False
CCCCC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,11.0,nM,CHEMBL267668,CHEMBL1129505,,,False
CCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,7.0,nM,CHEMBL8254,CHEMBL1129505,,,False
CCCC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Ki,14.0,nM,CHEMBL8417,CHEMBL1129505,,,False
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,43.0,nM,CHEMBL1078534,CHEMBL1129505,,,False
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Ki,952.0,nM,CHEMBL1078534,CHEMBL1129505,,,False
